lindex,Sport,Year,Country,count
20507,Speed Skating,1998,NED,36
20508,Speed Skating,1998,NOR,18
20509,Speed Skating,1998,NZL,2
20510,Speed Skating,1998,POL,6
20511,Speed Skating,1998,POR,1
20512,Speed Skating,1998,PRK,3
20513,Speed Skating,1998,ROU,4
20514,Speed Skating,1998,RUS,31
20515,Speed Skating,1998,SUI,1
20516,Speed Skating,1998,UKR,7
20517,Speed Skating,1998,USA,33
20518,Speed Skating,2002,AUT,3
20519,Speed Skating,2002,BEL,2
20520,Speed Skating,2002,BLR,11
20521,Speed Skating,2002,CAN,30
20522,Speed Skating,2002,CHN,19
20523,Speed Skating,2002,CZE,1
20524,Speed Skating,2002,FIN,6
20525,Speed Skating,2002,FRA,3
20526,Speed Skating,2002,GER,32
20527,Speed Skating,2002,HUN,6
20528,Speed Skating,2002,ITA,17
20529,Speed Skating,2002,JPN,34
20530,Speed Skating,2002,KAZ,15
20531,Speed Skating,2002,KOR,22
20532,Speed Skating,2002,LAT,2
20533,Speed Skating,2002,NED,35
20534,Speed Skating,2002,NOR,12
20535,Speed Skating,2002,POL,8
20536,Speed Skating,2002,ROU,5
20537,Speed Skating,2002,RUS,27
20538,Speed Skating,2002,SWE,2
20539,Speed Skating,2002,UKR,6
20540,Speed Skating,2002,USA,34
20541,Speed Skating,2006,AUT,3
20542,Speed Skating,2006,BEL,2
20543,Speed Skating,2006,BLR,2
20544,Speed Skating,2006,CAN,44
20545,Speed Skating,2006,CHN,28
20546,Speed Skating,2006,CZE,2
20547,Speed Skating,2006,FIN,8
20548,Speed Skating,2006,GER,30
20549,Speed Skating,2006,ITA,23
20550,Speed Skating,2006,JPN,38
20551,Speed Skating,2006,KAZ,5
20552,Speed Skating,2006,KOR,23
20553,Speed Skating,2006,NED,44
20554,Speed Skating,2006,NOR,27
20555,Speed Skating,2006,POL,10
20556,Speed Skating,2006,ROU,4
20557,Speed Skating,2006,RUS,39
20558,Speed Skating,2006,SWE,5
20559,Speed Skating,2006,USA,42
20560,Speed Skating,2010,AUS,2
20561,Speed Skating,2010,AUT,2
20562,Speed Skating,2010,BLR,1
20563,Speed Skating,2010,CAN,37
20564,Speed Skating,2010,CHN,18
20565,Speed Skating,2010,CZE,6
20566,Speed Skating,2010,DEN,2
20567,Speed Skating,2010,FIN,6
20568,Speed Skating,2010,FRA,3
20569,Speed Skating,2010,GER,29
20570,Speed Skating,2010,ITA,14
20571,Speed Skating,2010,JPN,37
20572,Speed Skating,2010,KAZ,8
20573,Speed Skating,2010,KOR,30
20574,Speed Skating,2010,LAT,1
20575,Speed Skating,2010,NED,43
20576,Speed Skating,2010,NOR,21
20577,Speed Skating,2010,NZL,1
20578,Speed Skating,2010,POL,18
20579,Speed Skating,2010,PRK,2
20580,Speed Skating,2010,RUS,35
20581,Speed Skating,2010,SUI,1
20582,Speed Skating,2010,SWE,7
20583,Speed Skating,2010,USA,42
20584,Speed Skating,2014,AUS,2
20585,Speed Skating,2014,AUT,4
20586,Speed Skating,2014,BEL,6
20587,Speed Skating,2014,CAN,35
20588,Speed Skating,2014,CHN,13
20589,Speed Skating,2014,CZE,5
20590,Speed Skating,2014,FIN,3
20591,Speed Skating,2014,FRA,7
20592,Speed Skating,2014,GER,29
20593,Speed Skating,2014,HUN,1
20594,Speed Skating,2014,ITA,8
20595,Speed Skating,2014,JPN,28
20596,Speed Skating,2014,KAZ,13
20597,Speed Skating,2014,KOR,31
20598,Speed Skating,2014,LAT,3
20599,Speed Skating,2014,NED,43
20600,Speed Skating,2014,NOR,26
20601,Speed Skating,2014,NZL,2
20602,Speed Skating,2014,POL,26
20603,Speed Skating,2014,RUS,41
20604,Speed Skating,2014,SWE,2
20605,Speed Skating,2014,TPE,2
20606,Speed Skating,2014,USA,38
