lindex,Sport,Year,Country,count
25119,Weightlifting,1988,SLE,1
25120,Weightlifting,1988,SMR,1
25121,Weightlifting,1988,SOL,1
25122,Weightlifting,1988,SWE,3
25123,Weightlifting,1988,SWZ,2
25124,Weightlifting,1988,SYR,1
25125,Weightlifting,1988,TCH,5
25126,Weightlifting,1988,TPE,7
25127,Weightlifting,1988,TUR,5
25128,Weightlifting,1988,UGA,2
25129,Weightlifting,1988,URS,9
25130,Weightlifting,1988,URU,1
25131,Weightlifting,1988,USA,10
25132,Weightlifting,1988,VEN,1
25133,Weightlifting,1992,ALB,3
25134,Weightlifting,1992,ALG,2
25135,Weightlifting,1992,ARG,2
25136,Weightlifting,1992,ASA,1
25137,Weightlifting,1992,AUS,4
25138,Weightlifting,1992,BIH,1
25139,Weightlifting,1992,BOL,1
25140,Weightlifting,1992,BRA,1
25141,Weightlifting,1992,BUL,10
25142,Weightlifting,1992,CAN,2
25143,Weightlifting,1992,CHN,10
25144,Weightlifting,1992,CMR,1
25145,Weightlifting,1992,COK,1
25146,Weightlifting,1992,COL,4
25147,Weightlifting,1992,CUB,8
25148,Weightlifting,1992,DEN,2
25149,Weightlifting,1992,DOM,1
25150,Weightlifting,1992,EGY,5
25151,Weightlifting,1992,ESP,6
25152,Weightlifting,1992,EUN,10
25153,Weightlifting,1992,FIN,4
25154,Weightlifting,1992,FRA,6
25155,Weightlifting,1992,GBR,6
25156,Weightlifting,1992,GER,10
25157,Weightlifting,1992,GRE,5
25158,Weightlifting,1992,GUA,1
25159,Weightlifting,1992,GUM,1
25160,Weightlifting,1992,HON,1
25161,Weightlifting,1992,HUN,10
25162,Weightlifting,1992,INA,4
25163,Weightlifting,1992,IND,3
25164,Weightlifting,1992,IRI,5
25165,Weightlifting,1992,IRQ,5
25166,Weightlifting,1992,ISR,3
25167,Weightlifting,1992,ITA,3
25168,Weightlifting,1992,JPN,10
25169,Weightlifting,1992,KEN,1
25170,Weightlifting,1992,KOR,10
25171,Weightlifting,1992,KUW,1
25172,Weightlifting,1992,LAT,2
25173,Weightlifting,1992,LBA,1
25174,Weightlifting,1992,LIB,1
25175,Weightlifting,1992,MAD,1
25176,Weightlifting,1992,MAR,1
25177,Weightlifting,1992,MGL,2
25178,Weightlifting,1992,NCA,2
25179,Weightlifting,1992,NGR,1
25180,Weightlifting,1992,PAN,1
25181,Weightlifting,1992,PER,1
25182,Weightlifting,1992,PNG,1
25183,Weightlifting,1992,POL,9
25184,Weightlifting,1992,PRK,10
25185,Weightlifting,1992,PUR,1
25186,Weightlifting,1992,ROU,6
25187,Weightlifting,1992,RSA,1
25188,Weightlifting,1992,SAM,2
25189,Weightlifting,1992,SOL,1
25190,Weightlifting,1992,SRI,1
25191,Weightlifting,1992,SUD,1
25192,Weightlifting,1992,SWE,5
25193,Weightlifting,1992,TCH,5
25194,Weightlifting,1992,TGA,1
25195,Weightlifting,1992,THA,1
25196,Weightlifting,1992,TPE,1
25197,Weightlifting,1992,TUN,1
