lindex,Sport,Year,Country,count
26207,Wrestling,1980,LIB,1
26208,Wrestling,1980,MEX,2
26209,Wrestling,1980,MGL,13
26210,Wrestling,1980,NGR,1
26211,Wrestling,1980,PER,2
26212,Wrestling,1980,POL,20
26213,Wrestling,1980,PRK,3
26214,Wrestling,1980,ROU,20
26215,Wrestling,1980,SEN,3
26216,Wrestling,1980,SUI,1
26217,Wrestling,1980,SWE,9
26218,Wrestling,1980,SYR,18
26219,Wrestling,1980,TCH,8
26220,Wrestling,1980,URS,20
26221,Wrestling,1980,VIE,5
26222,Wrestling,1980,YUG,10
26223,Wrestling,1984,ARG,6
26224,Wrestling,1984,AUS,3
26225,Wrestling,1984,AUT,7
26226,Wrestling,1984,BOL,1
26227,Wrestling,1984,CAN,13
26228,Wrestling,1984,CHN,7
26229,Wrestling,1984,CMR,5
26230,Wrestling,1984,COL,2
26231,Wrestling,1984,DOM,2
26232,Wrestling,1984,ECU,2
26233,Wrestling,1984,EGY,13
26234,Wrestling,1984,ESA,2
26235,Wrestling,1984,ESP,3
26236,Wrestling,1984,FIN,11
26237,Wrestling,1984,FRA,8
26238,Wrestling,1984,FRG,14
26239,Wrestling,1984,GBR,7
26240,Wrestling,1984,GRE,12
26241,Wrestling,1984,IND,8
26242,Wrestling,1984,IRQ,5
26243,Wrestling,1984,ITA,7
26244,Wrestling,1984,JPN,20
26245,Wrestling,1984,KOR,14
26246,Wrestling,1984,LIB,1
26247,Wrestling,1984,MAR,5
26248,Wrestling,1984,MEX,5
26249,Wrestling,1984,MLT,2
26250,Wrestling,1984,MTN,2
26251,Wrestling,1984,NGR,3
26252,Wrestling,1984,NOR,5
26253,Wrestling,1984,NZL,3
26254,Wrestling,1984,PAK,2
26255,Wrestling,1984,PAN,1
26256,Wrestling,1984,PER,2
26257,Wrestling,1984,PUR,3
26258,Wrestling,1984,ROU,12
26259,Wrestling,1984,SEN,4
26260,Wrestling,1984,SUI,2
26261,Wrestling,1984,SWE,14
26262,Wrestling,1984,SYR,3
26263,Wrestling,1984,TPE,1
26264,Wrestling,1984,TUR,16
26265,Wrestling,1984,USA,19
26266,Wrestling,1984,YUG,9
26267,Wrestling,1988,AFG,5
26268,Wrestling,1988,ARG,4
26269,Wrestling,1988,ASA,1
26270,Wrestling,1988,AUS,3
26271,Wrestling,1988,AUT,5
26272,Wrestling,1988,BEL,1
26273,Wrestling,1988,BRA,4
26274,Wrestling,1988,BUL,20
26275,Wrestling,1988,CAN,13
26276,Wrestling,1988,CHN,11
26277,Wrestling,1988,CMR,7
26278,Wrestling,1988,COL,4
26279,Wrestling,1988,EGY,7
26280,Wrestling,1988,ESA,2
26281,Wrestling,1988,ESP,9
26282,Wrestling,1988,FIN,12
26283,Wrestling,1988,FRA,9
26284,Wrestling,1988,FRG,17
26285,Wrestling,1988,GAM,3
