lindex,Sport,Year,Age,count
18097,Weightlifting,1996,18.0,3
18098,Weightlifting,1996,19.0,6
18099,Weightlifting,1996,20.0,9
18100,Weightlifting,1996,21.0,21
18101,Weightlifting,1996,22.0,17
18102,Weightlifting,1996,23.0,30
18103,Weightlifting,1996,24.0,25
18104,Weightlifting,1996,25.0,22
18105,Weightlifting,1996,26.0,28
18106,Weightlifting,1996,27.0,20
18107,Weightlifting,1996,28.0,15
18108,Weightlifting,1996,29.0,15
18109,Weightlifting,1996,30.0,12
18110,Weightlifting,1996,31.0,2
18111,Weightlifting,1996,32.0,10
18112,Weightlifting,1996,33.0,2
18113,Weightlifting,1996,34.0,3
18114,Weightlifting,1996,35.0,1
18115,Weightlifting,2000,16.0,1
18116,Weightlifting,2000,17.0,4
18117,Weightlifting,2000,18.0,4
18118,Weightlifting,2000,19.0,13
18119,Weightlifting,2000,20.0,13
18120,Weightlifting,2000,21.0,15
18121,Weightlifting,2000,22.0,22
18122,Weightlifting,2000,23.0,22
18123,Weightlifting,2000,24.0,25
18124,Weightlifting,2000,25.0,28
18125,Weightlifting,2000,26.0,14
18126,Weightlifting,2000,27.0,20
18127,Weightlifting,2000,28.0,20
18128,Weightlifting,2000,29.0,9
18129,Weightlifting,2000,30.0,15
18130,Weightlifting,2000,31.0,6
18131,Weightlifting,2000,32.0,2
18132,Weightlifting,2000,33.0,5
18133,Weightlifting,2000,34.0,4
18134,Weightlifting,2000,35.0,1
18135,Weightlifting,2000,36.0,1
18136,Weightlifting,2000,39.0,1
18137,Weightlifting,2000,43.0,1
18138,Weightlifting,2004,16.0,3
18139,Weightlifting,2004,17.0,5
18140,Weightlifting,2004,18.0,5
18141,Weightlifting,2004,19.0,13
18142,Weightlifting,2004,20.0,7
18143,Weightlifting,2004,21.0,23
18144,Weightlifting,2004,22.0,29
18145,Weightlifting,2004,23.0,20
18146,Weightlifting,2004,24.0,25
18147,Weightlifting,2004,25.0,17
18148,Weightlifting,2004,26.0,19
18149,Weightlifting,2004,27.0,10
18150,Weightlifting,2004,28.0,17
18151,Weightlifting,2004,29.0,13
18152,Weightlifting,2004,30.0,7
18153,Weightlifting,2004,31.0,9
18154,Weightlifting,2004,32.0,12
18155,Weightlifting,2004,33.0,2
18156,Weightlifting,2004,34.0,6
18157,Weightlifting,2004,35.0,5
18158,Weightlifting,2004,36.0,1
18159,Weightlifting,2004,37.0,1
18160,Weightlifting,2008,16.0,2
18161,Weightlifting,2008,17.0,4
18162,Weightlifting,2008,18.0,3
18163,Weightlifting,2008,19.0,11
18164,Weightlifting,2008,20.0,23
18165,Weightlifting,2008,21.0,15
18166,Weightlifting,2008,22.0,27
18167,Weightlifting,2008,23.0,23
18168,Weightlifting,2008,24.0,32
18169,Weightlifting,2008,25.0,22
18170,Weightlifting,2008,26.0,23
18171,Weightlifting,2008,27.0,20
18172,Weightlifting,2008,28.0,11
18173,Weightlifting,2008,29.0,8
18174,Weightlifting,2008,30.0,5
18175,Weightlifting,2008,31.0,7
18176,Weightlifting,2008,32.0,9
18177,Weightlifting,2008,33.0,3
18178,Weightlifting,2008,35.0,2
18179,Weightlifting,2008,38.0,2
18180,Weightlifting,2008,40.0,1
18181,Weightlifting,2012,17.0,6
18182,Weightlifting,2012,18.0,7
18183,Weightlifting,2012,19.0,17
18184,Weightlifting,2012,20.0,12
18185,Weightlifting,2012,21.0,21
18186,Weightlifting,2012,22.0,22
18187,Weightlifting,2012,23.0,31
18188,Weightlifting,2012,24.0,20
18189,Weightlifting,2012,25.0,18
18190,Weightlifting,2012,26.0,23
18191,Weightlifting,2012,27.0,23
18192,Weightlifting,2012,28.0,14
18193,Weightlifting,2012,29.0,11
18194,Weightlifting,2012,30.0,9
18195,Weightlifting,2012,31.0,6
18196,Weightlifting,2012,32.0,5
18197,Weightlifting,2012,33.0,2
18198,Weightlifting,2012,34.0,1
18199,Weightlifting,2012,36.0,2
18200,Weightlifting,2012,37.0,2
18201,Weightlifting,2016,15.0,1
18202,Weightlifting,2016,17.0,3
18203,Weightlifting,2016,18.0,10
18204,Weightlifting,2016,19.0,6
18205,Weightlifting,2016,20.0,15
18206,Weightlifting,2016,21.0,15
18207,Weightlifting,2016,22.0,28
18208,Weightlifting,2016,23.0,30
18209,Weightlifting,2016,24.0,22
18210,Weightlifting,2016,25.0,22
18211,Weightlifting,2016,26.0,25
18212,Weightlifting,2016,27.0,14
18213,Weightlifting,2016,28.0,13
18214,Weightlifting,2016,29.0,16
18215,Weightlifting,2016,30.0,13
18216,Weightlifting,2016,31.0,8
18217,Weightlifting,2016,32.0,4
18218,Weightlifting,2016,33.0,4
18219,Weightlifting,2016,34.0,3
18220,Weightlifting,2016,35.0,1
18221,Weightlifting,2016,36.0,1
18222,Weightlifting,2016,41.0,1
