,Year,Weight,Sport,count
19525,2002,106.0,Bobsleigh,1
19526,2002,106.0,Ice Hockey,1
19527,2002,107.0,Bobsleigh,6
19528,2002,107.0,Ice Hockey,1
19529,2002,108.0,Bobsleigh,1
19530,2002,108.0,Ice Hockey,1
19531,2002,110.0,Bobsleigh,5
19532,2002,112.0,Ice Hockey,1
19533,2002,113.0,Bobsleigh,1
19534,2002,113.0,Ice Hockey,1
19535,2002,115.0,Bobsleigh,1
19536,2002,116.0,Bobsleigh,1
19537,2002,123.0,Bobsleigh,1
19538,2004,30.0,Gymnastics,4
19539,2004,31.0,Gymnastics,6
19540,2004,32.0,Gymnastics,5
19541,2004,34.0,Gymnastics,4
19542,2004,36.0,Athletics,1
19543,2004,36.0,Gymnastics,37
19544,2004,36.0,Rhythmic Gymnastics,1
19545,2004,37.0,Gymnastics,29
19546,2004,38.0,Gymnastics,13
19547,2004,39.0,Athletics,1
19548,2004,39.0,Gymnastics,33
19549,2004,40.0,Athletics,6
19550,2004,40.0,Gymnastics,17
19551,2004,40.0,Rhythmic Gymnastics,1
19552,2004,41.0,Athletics,5
19553,2004,41.0,Gymnastics,9
19554,2004,41.0,Rhythmic Gymnastics,2
19555,2004,42.0,Athletics,5
19556,2004,42.0,Diving,1
19557,2004,42.0,Gymnastics,6
19558,2004,42.0,Rhythmic Gymnastics,2
19559,2004,42.0,Rowing,1
19560,2004,42.0,Wrestling,1
19561,2004,43.0,Athletics,7
19562,2004,43.0,Diving,5
19563,2004,43.0,Equestrianism,3
19564,2004,43.0,Gymnastics,60
19565,2004,43.0,Rhythmic Gymnastics,4
19566,2004,43.0,Swimming,1
19567,2004,43.0,Table Tennis,1
19568,2004,44.0,Athletics,5
19569,2004,44.0,Diving,2
19570,2004,44.0,Gymnastics,21
19571,2004,44.0,Rhythmic Gymnastics,4
19572,2004,44.0,Shooting,1
19573,2004,45.0,Athletics,12
19574,2004,45.0,Cycling,2
19575,2004,45.0,Diving,5
19576,2004,45.0,Gymnastics,11
19577,2004,45.0,Rhythmic Gymnastics,1
19578,2004,45.0,Shooting,2
19579,2004,45.0,Table Tennis,2
19580,2004,46.0,Athletics,17
19581,2004,46.0,Equestrianism,2
19582,2004,46.0,Fencing,1
19583,2004,46.0,Gymnastics,21
19584,2004,46.0,Rhythmic Gymnastics,5
19585,2004,46.0,Table Tennis,1
19586,2004,46.0,Taekwondo,1
19587,2004,47.0,Athletics,29
19588,2004,47.0,Badminton,1
19589,2004,47.0,Boxing,1
19590,2004,47.0,Cycling,2
19591,2004,47.0,Diving,5
19592,2004,47.0,Gymnastics,43
19593,2004,47.0,Rhythmic Gymnastics,10
19594,2004,47.0,Rowing,1
19595,2004,47.0,Shooting,2
19596,2004,47.0,Swimming,3
19597,2004,47.0,Synchronized Swimming,1
19598,2004,47.0,Table Tennis,3
19599,2004,47.0,Triathlon,1
19600,2004,47.0,Weightlifting,1
19601,2004,48.0,Athletics,24
19602,2004,48.0,Badminton,1
19603,2004,48.0,Boxing,24
19604,2004,48.0,Cycling,4
19605,2004,48.0,Diving,4
19606,2004,48.0,Equestrianism,2
19607,2004,48.0,Football,2
19608,2004,48.0,Gymnastics,42
19609,2004,48.0,Judo,21
19610,2004,48.0,Rhythmic Gymnastics,8
19611,2004,48.0,Rowing,2
19612,2004,48.0,Sailing,2
19613,2004,48.0,Shooting,1
19614,2004,48.0,Synchronized Swimming,5
19615,2004,48.0,Table Tennis,3
19616,2004,48.0,Taekwondo,1
19617,2004,48.0,Trampolining,2
19618,2004,48.0,Triathlon,2
19619,2004,48.0,Weightlifting,13
19620,2004,48.0,Wrestling,11
19621,2004,49.0,Athletics,16
19622,2004,49.0,Boxing,1
19623,2004,49.0,Diving,6
19624,2004,49.0,Equestrianism,3
19625,2004,49.0,Fencing,1
19626,2004,49.0,Football,2
19627,2004,49.0,Gymnastics,10
19628,2004,49.0,Hockey,1
19629,2004,49.0,Rhythmic Gymnastics,5
19630,2004,49.0,Sailing,1
19631,2004,49.0,Swimming,6
19632,2004,49.0,Synchronized Swimming,2
19633,2004,49.0,Table Tennis,3
19634,2004,49.0,Taekwondo,13
19635,2004,49.0,Triathlon,1
19636,2004,49.0,Weightlifting,1
19637,2004,50.0,Archery,3
19638,2004,50.0,Athletics,45
19639,2004,50.0,Badminton,1
19640,2004,50.0,Boxing,1
19641,2004,50.0,Cycling,11
19642,2004,50.0,Diving,9
19643,2004,50.0,Equestrianism,5
19644,2004,50.0,Football,3
19645,2004,50.0,Gymnastics,34
19646,2004,50.0,Handball,1
19647,2004,50.0,Hockey,3
19648,2004,50.0,Modern Pentathlon,1
19649,2004,50.0,Rhythmic Gymnastics,6
19650,2004,50.0,Rowing,3
19651,2004,50.0,Sailing,2
19652,2004,50.0,Shooting,8
19653,2004,50.0,Swimming,7
19654,2004,50.0,Synchronized Swimming,1
19655,2004,50.0,Table Tennis,2
19656,2004,50.0,Triathlon,4
19657,2004,51.0,Athletics,20
19658,2004,51.0,Badminton,1
19659,2004,51.0,Boxing,21
19660,2004,51.0,Cycling,5
19661,2004,51.0,Diving,3
19662,2004,51.0,Fencing,1
19663,2004,51.0,Football,1
19664,2004,51.0,Gymnastics,21
19665,2004,51.0,Hockey,3
19666,2004,51.0,Rhythmic Gymnastics,3
19667,2004,51.0,Sailing,1
19668,2004,51.0,Shooting,4
19669,2004,51.0,Swimming,2
19670,2004,51.0,Synchronized Swimming,3
19671,2004,51.0,Table Tennis,3
19672,2004,51.0,Tennis,1
19673,2004,51.0,Trampolining,1
19674,2004,51.0,Triathlon,3
19675,2004,52.0,Archery,3
19676,2004,52.0,Athletics,41
19677,2004,52.0,Badminton,1
19678,2004,52.0,Boxing,3
19679,2004,52.0,Canoeing,1
19680,2004,52.0,Cycling,8
19681,2004,52.0,Diving,8
19682,2004,52.0,Equestrianism,6
19683,2004,52.0,Fencing,1
19684,2004,52.0,Football,3
19685,2004,52.0,Gymnastics,48
19686,2004,52.0,Hockey,7
19687,2004,52.0,Judo,24
19688,2004,52.0,Modern Pentathlon,2
19689,2004,52.0,Rhythmic Gymnastics,9
19690,2004,52.0,Sailing,2
19691,2004,52.0,Shooting,9
19692,2004,52.0,Softball,2
19693,2004,52.0,Swimming,18
19694,2004,52.0,Synchronized Swimming,14
19695,2004,52.0,Table Tennis,4
19696,2004,52.0,Tennis,1
19697,2004,52.0,Trampolining,5
19698,2004,52.0,Triathlon,1
19699,2004,52.0,Weightlifting,1
19700,2004,52.5,Swimming,1
19701,2004,52.5,Weightlifting,1
19702,2004,53.0,Archery,8
19703,2004,53.0,Athletics,43
19704,2004,53.0,Badminton,1
19705,2004,53.0,Cycling,5
19706,2004,53.0,Diving,2
19707,2004,53.0,Equestrianism,2
19708,2004,53.0,Fencing,2
19709,2004,53.0,Football,9
19710,2004,53.0,Hockey,7
19711,2004,53.0,Modern Pentathlon,1
19712,2004,53.0,Rhythmic Gymnastics,8
19713,2004,53.0,Sailing,1
19714,2004,53.0,Shooting,10
19715,2004,53.0,Softball,2
19716,2004,53.0,Swimming,16
19717,2004,53.0,Synchronized Swimming,8
19718,2004,53.0,Table Tennis,10
19719,2004,53.0,Taekwondo,1
19720,2004,53.0,Trampolining,2
19721,2004,53.0,Triathlon,6
19722,2004,53.0,Volleyball,1
19723,2004,53.0,Weightlifting,7
19724,2004,53.0,Wrestling,2
19725,2004,54.0,Archery,1
19726,2004,54.0,Athletics,56
19727,2004,54.0,Badminton,3
19728,2004,54.0,Basketball,1
19729,2004,54.0,Boxing,29
19730,2004,54.0,Canoeing,2
19731,2004,54.0,Cycling,16
19732,2004,54.0,Diving,6
19733,2004,54.0,Equestrianism,8
19734,2004,54.0,Fencing,5
19735,2004,54.0,Football,8
19736,2004,54.0,Gymnastics,16
19737,2004,54.0,Hockey,9
19738,2004,54.0,Modern Pentathlon,4
19739,2004,54.0,Rhythmic Gymnastics,4
19740,2004,54.0,Rowing,2
19741,2004,54.0,Sailing,6
19742,2004,54.0,Shooting,16
19743,2004,54.0,Swimming,21
19744,2004,54.0,Synchronized Swimming,13
19745,2004,54.0,Table Tennis,9
19746,2004,54.0,Taekwondo,1
19747,2004,54.0,Tennis,2
19748,2004,54.0,Trampolining,1
19749,2004,54.0,Triathlon,6
19750,2004,54.0,Water Polo,1
19751,2004,54.0,Weightlifting,2
19752,2004,54.0,Wrestling,3
19753,2004,54.5,Weightlifting,2
19754,2004,55.0,Archery,6
19755,2004,55.0,Athletics,65
19756,2004,55.0,Badminton,11
19757,2004,55.0,Canoeing,4
19758,2004,55.0,Cycling,11
19759,2004,55.0,Diving,6
19760,2004,55.0,Equestrianism,9
19761,2004,55.0,Fencing,7
19762,2004,55.0,Football,16
19763,2004,55.0,Gymnastics,22
19764,2004,55.0,Handball,3
19765,2004,55.0,Hockey,7
19766,2004,55.0,Modern Pentathlon,3
19767,2004,55.0,Rhythmic Gymnastics,4
19768,2004,55.0,Rowing,9
19769,2004,55.0,Sailing,4
19770,2004,55.0,Shooting,10
19771,2004,55.0,Softball,1
19772,2004,55.0,Swimming,28
19773,2004,55.0,Synchronized Swimming,18
19774,2004,55.0,Table Tennis,11
19775,2004,55.0,Tennis,10
19776,2004,55.0,Trampolining,2
19777,2004,55.0,Triathlon,3
19778,2004,55.0,Weightlifting,1
19779,2004,55.0,Wrestling,43
19780,2004,55.5,Weightlifting,2
19781,2004,56.0,Archery,6
19782,2004,56.0,Athletics,56
19783,2004,56.0,Badminton,2
19784,2004,56.0,Boxing,1
19785,2004,56.0,Canoeing,3
19786,2004,56.0,Cycling,10
19787,2004,56.0,Diving,9
19788,2004,56.0,Equestrianism,10
19789,2004,56.0,Fencing,6
19790,2004,56.0,Football,10
19791,2004,56.0,Gymnastics,23
19792,2004,56.0,Handball,1
19793,2004,56.0,Hockey,7
19794,2004,56.0,Rhythmic Gymnastics,3
19795,2004,56.0,Rowing,4
19796,2004,56.0,Sailing,7
19797,2004,56.0,Shooting,13
19798,2004,56.0,Softball,1
19799,2004,56.0,Swimming,23
19800,2004,56.0,Synchronized Swimming,8
19801,2004,56.0,Table Tennis,11
19802,2004,56.0,Taekwondo,1
19803,2004,56.0,Tennis,12
19804,2004,56.0,Triathlon,6
19805,2004,56.0,Volleyball,1
19806,2004,56.0,Water Polo,1
19807,2004,56.0,Weightlifting,11
19808,2004,57.0,Archery,5
19809,2004,57.0,Athletics,63
19810,2004,57.0,Badminton,3
19811,2004,57.0,Basketball,1
19812,2004,57.0,Beach Volleyball,1
19813,2004,57.0,Boxing,24
19814,2004,57.0,Canoeing,1
19815,2004,57.0,Cycling,4
19816,2004,57.0,Diving,9
19817,2004,57.0,Equestrianism,8
19818,2004,57.0,Fencing,4
19819,2004,57.0,Football,8
19820,2004,57.0,Gymnastics,23
19821,2004,57.0,Handball,2
19822,2004,57.0,Hockey,11
19823,2004,57.0,Judo,22
19824,2004,57.0,Modern Pentathlon,1
19825,2004,57.0,Rhythmic Gymnastics,1
19826,2004,57.0,Rowing,10
19827,2004,57.0,Sailing,4
19828,2004,57.0,Shooting,9
19829,2004,57.0,Softball,3
19830,2004,57.0,Swimming,20
19831,2004,57.0,Synchronized Swimming,6
19832,2004,57.0,Table Tennis,3
19833,2004,57.0,Taekwondo,14
19834,2004,57.0,Tennis,5
19835,2004,57.0,Trampolining,2
19836,2004,57.0,Triathlon,4
19837,2004,57.0,Weightlifting,2
19838,2004,58.0,Archery,7
19839,2004,58.0,Athletics,74
19840,2004,58.0,Badminton,9
19841,2004,58.0,Basketball,3
19842,2004,58.0,Canoeing,6
19843,2004,58.0,Cycling,16
19844,2004,58.0,Diving,5
19845,2004,58.0,Equestrianism,12
19846,2004,58.0,Fencing,11
19847,2004,58.0,Football,14
19848,2004,58.0,Gymnastics,80
19849,2004,58.0,Handball,4
19850,2004,58.0,Hockey,13
19851,2004,58.0,Modern Pentathlon,4
19852,2004,58.0,Rhythmic Gymnastics,1
19853,2004,58.0,Rowing,5
19854,2004,58.0,Sailing,12
19855,2004,58.0,Shooting,8
19856,2004,58.0,Softball,4
19857,2004,58.0,Swimming,30
19858,2004,58.0,Synchronized Swimming,12
19859,2004,58.0,Table Tennis,20
19860,2004,58.0,Taekwondo,13
19861,2004,58.0,Tennis,3
19862,2004,58.0,Triathlon,3
19863,2004,58.0,Water Polo,3
19864,2004,58.0,Weightlifting,8
19865,2004,58.0,Wrestling,4
19866,2004,59.0,Archery,3
19867,2004,59.0,Athletics,51
19868,2004,59.0,Badminton,5
19869,2004,59.0,Beach Volleyball,1
19870,2004,59.0,Boxing,1
19871,2004,59.0,Canoeing,4
19872,2004,59.0,Cycling,13
19873,2004,59.0,Diving,1
19874,2004,59.0,Equestrianism,4
19875,2004,59.0,Fencing,9
19876,2004,59.0,Football,10
19877,2004,59.0,Gymnastics,28
19878,2004,59.0,Handball,4
19879,2004,59.0,Hockey,10
19880,2004,59.0,Modern Pentathlon,2
19881,2004,59.0,Rhythmic Gymnastics,1
19882,2004,59.0,Rowing,11
19883,2004,59.0,Sailing,8
19884,2004,59.0,Shooting,9
19885,2004,59.0,Softball,2
19886,2004,59.0,Swimming,32
19887,2004,59.0,Synchronized Swimming,3
19888,2004,59.0,Table Tennis,8
19889,2004,59.0,Tennis,16
19890,2004,59.0,Triathlon,2
19891,2004,59.0,Volleyball,1
19892,2004,59.0,Water Polo,3
19893,2004,60.0,Archery,5
19894,2004,60.0,Athletics,107
19895,2004,60.0,Badminton,5
19896,2004,60.0,Beach Volleyball,1
19897,2004,60.0,Boxing,24
19898,2004,60.0,Canoeing,6
19899,2004,60.0,Cycling,24
19900,2004,60.0,Diving,12
19901,2004,60.0,Equestrianism,18
19902,2004,60.0,Fencing,8
19903,2004,60.0,Football,14
19904,2004,60.0,Gymnastics,53
19905,2004,60.0,Handball,9
19906,2004,60.0,Hockey,12
19907,2004,60.0,Judo,28
19908,2004,60.0,Modern Pentathlon,8
19909,2004,60.0,Rowing,3
19910,2004,60.0,Sailing,15
19911,2004,60.0,Shooting,24
19912,2004,60.0,Softball,10
19913,2004,60.0,Swimming,67
19914,2004,60.0,Synchronized Swimming,6
19915,2004,60.0,Table Tennis,20
19916,2004,60.0,Tennis,9
19917,2004,60.0,Trampolining,1
19918,2004,60.0,Triathlon,2
19919,2004,60.0,Volleyball,2
19920,2004,60.0,Water Polo,5
19921,2004,60.0,Weightlifting,3
19922,2004,60.0,Wrestling,37
19923,2004,61.0,Archery,5
19924,2004,61.0,Athletics,46
19925,2004,61.0,Badminton,9
19926,2004,61.0,Basketball,3
19927,2004,61.0,Canoeing,4
19928,2004,61.0,Cycling,9
19929,2004,61.0,Diving,3
19930,2004,61.0,Equestrianism,2
19931,2004,61.0,Fencing,6
19932,2004,61.0,Football,7
19933,2004,61.0,Gymnastics,43
19934,2004,61.0,Handball,3
19935,2004,61.0,Hockey,5
19936,2004,61.0,Judo,1
19937,2004,61.0,Modern Pentathlon,2
19938,2004,61.0,Rowing,3
19939,2004,61.0,Sailing,9
19940,2004,61.0,Shooting,6
19941,2004,61.0,Softball,3
19942,2004,61.0,Swimming,28
19943,2004,61.0,Synchronized Swimming,2
19944,2004,61.0,Table Tennis,4
19945,2004,61.0,Tennis,2
19946,2004,61.0,Trampolining,2
19947,2004,61.0,Triathlon,3
19948,2004,61.0,Volleyball,1
19949,2004,61.0,Water Polo,4
19950,2004,61.0,Wrestling,2
19951,2004,61.5,Wrestling,1
19952,2004,62.0,Archery,9
19953,2004,62.0,Athletics,83
19954,2004,62.0,Badminton,7
19955,2004,62.0,Basketball,2
19956,2004,62.0,Beach Volleyball,2
19957,2004,62.0,Boxing,1
19958,2004,62.0,Canoeing,8
19959,2004,62.0,Cycling,20
19960,2004,62.0,Diving,20
19961,2004,62.0,Equestrianism,3
19962,2004,62.0,Fencing,5
19963,2004,62.0,Football,12
19964,2004,62.0,Gymnastics,73
19965,2004,62.0,Handball,5
19966,2004,62.0,Hockey,18
19967,2004,62.0,Modern Pentathlon,1
19968,2004,62.0,Rhythmic Gymnastics,1
19969,2004,62.0,Sailing,9
19970,2004,62.0,Shooting,6
19971,2004,62.0,Softball,4
19972,2004,62.0,Swimming,49
19973,2004,62.0,Synchronized Swimming,5
19974,2004,62.0,Table Tennis,8
19975,2004,62.0,Taekwondo,2
19976,2004,62.0,Tennis,14
19977,2004,62.0,Trampolining,2
19978,2004,62.0,Triathlon,4
19979,2004,62.0,Volleyball,3
19980,2004,62.0,Water Polo,6
19981,2004,62.0,Weightlifting,11
19982,2004,62.0,Wrestling,2
19983,2004,63.0,Archery,18
19984,2004,63.0,Athletics,63
19985,2004,63.0,Badminton,10
19986,2004,63.0,Basketball,4
19987,2004,63.0,Boxing,3
19988,2004,63.0,Canoeing,12
19989,2004,63.0,Cycling,19
19990,2004,63.0,Diving,2
19991,2004,63.0,Equestrianism,23
19992,2004,63.0,Fencing,7
19993,2004,63.0,Football,6
19994,2004,63.0,Gymnastics,28
19995,2004,63.0,Handball,6
19996,2004,63.0,Hockey,11
19997,2004,63.0,Judo,17
19998,2004,63.0,Modern Pentathlon,4
19999,2004,63.0,Sailing,14
20000,2004,63.0,Shooting,15
20001,2004,63.0,Softball,7
20002,2004,63.0,Swimming,81
20003,2004,63.0,Synchronized Swimming,1
20004,2004,63.0,Table Tennis,10
20005,2004,63.0,Tennis,2
20006,2004,63.0,Triathlon,4
20007,2004,63.0,Volleyball,9
20008,2004,63.0,Water Polo,5
20009,2004,63.0,Weightlifting,11
20010,2004,63.0,Wrestling,10
20011,2004,64.0,Archery,6
20012,2004,64.0,Athletics,69
20013,2004,64.0,Badminton,6
20014,2004,64.0,Basketball,5
20015,2004,64.0,Beach Volleyball,2
20016,2004,64.0,Boxing,27
20017,2004,64.0,Canoeing,9
20018,2004,64.0,Cycling,12
20019,2004,64.0,Diving,2
20020,2004,64.0,Equestrianism,2
20021,2004,64.0,Fencing,13
20022,2004,64.0,Football,9
20023,2004,64.0,Gymnastics,36
20024,2004,64.0,Handball,9
20025,2004,64.0,Hockey,15
20026,2004,64.0,Judo,3
20027,2004,64.0,Modern Pentathlon,1
20028,2004,64.0,Rowing,3
20029,2004,64.0,Sailing,10
20030,2004,64.0,Shooting,9
20031,2004,64.0,Softball,6
20032,2004,64.0,Swimming,57
20033,2004,64.0,Synchronized Swimming,4
20034,2004,64.0,Table Tennis,4
20035,2004,64.0,Taekwondo,2
20036,2004,64.0,Tennis,12
20037,2004,64.0,Trampolining,3
20038,2004,64.0,Triathlon,3
20039,2004,64.0,Volleyball,1
20040,2004,64.0,Water Polo,3
20041,2004,65.0,Archery,15
20042,2004,65.0,Athletics,69
20043,2004,65.0,Badminton,17
20044,2004,65.0,Basketball,9
20045,2004,65.0,Beach Volleyball,4
20046,2004,65.0,Canoeing,14
20047,2004,65.0,Cycling,42
20048,2004,65.0,Diving,12
20049,2004,65.0,Equestrianism,18
20050,2004,65.0,Fencing,11
20051,2004,65.0,Football,17
20052,2004,65.0,Gymnastics,53
20053,2004,65.0,Handball,8
20054,2004,65.0,Hockey,15
20055,2004,65.0,Judo,8
20056,2004,65.0,Modern Pentathlon,1
20057,2004,65.0,Rowing,2
20058,2004,65.0,Sailing,14
20059,2004,65.0,Shooting,19
20060,2004,65.0,Softball,9
20061,2004,65.0,Swimming,61
20062,2004,65.0,Synchronized Swimming,3
20063,2004,65.0,Table Tennis,9
20064,2004,65.0,Taekwondo,1
20065,2004,65.0,Tennis,13
20066,2004,65.0,Trampolining,2
20067,2004,65.0,Triathlon,1
20068,2004,65.0,Volleyball,10
20069,2004,65.0,Water Polo,8
20070,2004,65.0,Weightlifting,1
20071,2004,65.0,Wrestling,4
20072,2004,65.5,Weightlifting,1
20073,2004,66.0,Archery,3
20074,2004,66.0,Athletics,28
20075,2004,66.0,Badminton,3
20076,2004,66.0,Basketball,1
20077,2004,66.0,Beach Volleyball,2
20078,2004,66.0,Boxing,1
20079,2004,66.0,Canoeing,4
20080,2004,66.0,Cycling,15
20081,2004,66.0,Diving,2
20082,2004,66.0,Equestrianism,10
20083,2004,66.0,Fencing,2
20084,2004,66.0,Football,12
20085,2004,66.0,Gymnastics,26
20086,2004,66.0,Handball,3
20087,2004,66.0,Hockey,6
20088,2004,66.0,Judo,26
20089,2004,66.0,Rowing,3
20090,2004,66.0,Sailing,14
20091,2004,66.0,Shooting,4
20092,2004,66.0,Softball,9
20093,2004,66.0,Swimming,41
20094,2004,66.0,Table Tennis,4
20095,2004,66.0,Tennis,6
20096,2004,66.0,Triathlon,2
20097,2004,66.0,Volleyball,5
20098,2004,66.0,Water Polo,4
20099,2004,66.0,Weightlifting,1
20100,2004,66.0,Wrestling,37
20101,2004,67.0,Athletics,42
20102,2004,67.0,Badminton,6
20103,2004,67.0,Basketball,4
20104,2004,67.0,Beach Volleyball,3
20105,2004,67.0,Canoeing,7
20106,2004,67.0,Cycling,24
20107,2004,67.0,Diving,4
20108,2004,67.0,Equestrianism,9
20109,2004,67.0,Fencing,8
20110,2004,67.0,Football,5
20111,2004,67.0,Gymnastics,32
20112,2004,67.0,Handball,7
20113,2004,67.0,Hockey,3
20114,2004,67.0,Rowing,2
20115,2004,67.0,Sailing,6
20116,2004,67.0,Shooting,17
20117,2004,67.0,Softball,5
20118,2004,67.0,Swimming,45
20119,2004,67.0,Synchronized Swimming,2
20120,2004,67.0,Table Tennis,5
20121,2004,67.0,Taekwondo,15
20122,2004,67.0,Tennis,1
20123,2004,67.0,Trampolining,2
20124,2004,67.0,Triathlon,1
20125,2004,67.0,Volleyball,5
20126,2004,67.0,Water Polo,7
20127,2004,67.0,Weightlifting,1
20128,2004,67.5,Weightlifting,2
20129,2004,68.0,Archery,4
20130,2004,68.0,Athletics,62
20131,2004,68.0,Badminton,14
20132,2004,68.0,Basketball,4
20133,2004,68.0,Beach Volleyball,9
20134,2004,68.0,Boxing,1
20135,2004,68.0,Canoeing,15
20136,2004,68.0,Cycling,23
20137,2004,68.0,Diving,11
20138,2004,68.0,Equestrianism,18
20139,2004,68.0,Fencing,8
20140,2004,68.0,Football,20
20141,2004,68.0,Gymnastics,20
20142,2004,68.0,Handball,9
20143,2004,68.0,Hockey,12
20144,2004,68.0,Judo,3
20145,2004,68.0,Modern Pentathlon,2
20146,2004,68.0,Rowing,7
20147,2004,68.0,Sailing,21
20148,2004,68.0,Shooting,4
20149,2004,68.0,Softball,8
20150,2004,68.0,Swimming,48
20151,2004,68.0,Table Tennis,10
20152,2004,68.0,Taekwondo,12
20153,2004,68.0,Tennis,7
20154,2004,68.0,Triathlon,5
20155,2004,68.0,Volleyball,7
20156,2004,68.0,Water Polo,3
20157,2004,68.0,Weightlifting,2
20158,2004,68.0,Wrestling,1
20159,2004,68.5,Weightlifting,1
20160,2004,69.0,Archery,5
20161,2004,69.0,Athletics,27
20162,2004,69.0,Badminton,1
20163,2004,69.0,Basketball,4
20164,2004,69.0,Beach Volleyball,2
20165,2004,69.0,Boxing,25
20166,2004,69.0,Canoeing,11
20167,2004,69.0,Cycling,25
20168,2004,69.0,Diving,4
20169,2004,69.0,Equestrianism,11
20170,2004,69.0,Fencing,7
20171,2004,69.0,Football,4
20172,2004,69.0,Gymnastics,12
20173,2004,69.0,Handball,2
20174,2004,69.0,Hockey,8
20175,2004,69.0,Judo,2
20176,2004,69.0,Rowing,12
20177,2004,69.0,Sailing,13
20178,2004,69.0,Shooting,3
20179,2004,69.0,Softball,1
20180,2004,69.0,Swimming,30
20181,2004,69.0,Table Tennis,3
20182,2004,69.0,Taekwondo,1
20183,2004,69.0,Tennis,3
20184,2004,69.0,Trampolining,1
20185,2004,69.0,Triathlon,4
20186,2004,69.0,Volleyball,2
20187,2004,69.0,Water Polo,1
20188,2004,69.0,Weightlifting,29
20189,2004,69.0,Wrestling,1
20190,2004,69.5,Badminton,1
20191,2004,69.5,Judo,2
20192,2004,69.5,Taekwondo,1
20193,2004,70.0,Archery,7
20194,2004,70.0,Athletics,84
20195,2004,70.0,Badminton,7
20196,2004,70.0,Basketball,5
20197,2004,70.0,Beach Volleyball,4
20198,2004,70.0,Canoeing,16
20199,2004,70.0,Cycling,28
20200,2004,70.0,Diving,7
20201,2004,70.0,Equestrianism,25
20202,2004,70.0,Fencing,22
20203,2004,70.0,Football,18
20204,2004,70.0,Gymnastics,49
20205,2004,70.0,Handball,11
20206,2004,70.0,Hockey,18
20207,2004,70.0,Judo,19
20208,2004,70.0,Modern Pentathlon,1
20209,2004,70.0,Rowing,40
20210,2004,70.0,Sailing,30
20211,2004,70.0,Shooting,23
20212,2004,70.0,Softball,6
20213,2004,70.0,Swimming,66
20214,2004,70.0,Table Tennis,12
20215,2004,70.0,Taekwondo,2
20216,2004,70.0,Tennis,10
20217,2004,70.0,Trampolining,1
20218,2004,70.0,Triathlon,7
20219,2004,70.0,Volleyball,14
20220,2004,70.0,Water Polo,9
20221,2004,71.0,Archery,6
20222,2004,71.0,Athletics,32
20223,2004,71.0,Badminton,3
20224,2004,71.0,Baseball,1
20225,2004,71.0,Basketball,3
20226,2004,71.0,Beach Volleyball,1
20227,2004,71.0,Boxing,1
20228,2004,71.0,Canoeing,4
20229,2004,71.0,Cycling,21
20230,2004,71.0,Equestrianism,9
20231,2004,71.0,Football,4
20232,2004,71.0,Gymnastics,14
20233,2004,71.0,Handball,9
20234,2004,71.0,Hockey,6
20235,2004,71.0,Rowing,16
20236,2004,71.0,Sailing,7
20237,2004,71.0,Shooting,5
20238,2004,71.0,Softball,1
20239,2004,71.0,Swimming,14
20240,2004,71.0,Table Tennis,1
20241,2004,71.0,Triathlon,2
20242,2004,71.0,Volleyball,5
20243,2004,71.0,Water Polo,4
20244,2004,71.5,Weightlifting,1
20245,2004,72.0,Archery,12
20246,2004,72.0,Athletics,32
20247,2004,72.0,Badminton,3
20248,2004,72.0,Baseball,1
20249,2004,72.0,Basketball,10
20250,2004,72.0,Beach Volleyball,5
20251,2004,72.0,Boxing,2
20252,2004,72.0,Canoeing,12
20253,2004,72.0,Cycling,20
20254,2004,72.0,Diving,4
20255,2004,72.0,Equestrianism,13
20256,2004,72.0,Fencing,13
20257,2004,72.0,Football,16
20258,2004,72.0,Gymnastics,11
20259,2004,72.0,Handball,11
20260,2004,72.0,Hockey,13
20261,2004,72.0,Judo,4
20262,2004,72.0,Modern Pentathlon,3
20263,2004,72.0,Rowing,34
20264,2004,72.0,Sailing,12
20265,2004,72.0,Shooting,14
20266,2004,72.0,Softball,5
20267,2004,72.0,Swimming,37
20268,2004,72.0,Table Tennis,9
20269,2004,72.0,Taekwondo,1
20270,2004,72.0,Tennis,7
20271,2004,72.0,Triathlon,8
20272,2004,72.0,Volleyball,6
20273,2004,72.0,Water Polo,11
20274,2004,72.0,Weightlifting,1
20275,2004,72.0,Wrestling,10
20276,2004,72.5,Weightlifting,1
20277,2004,73.0,Archery,4
20278,2004,73.0,Athletics,51
20279,2004,73.0,Badminton,7
20280,2004,73.0,Basketball,12
20281,2004,73.0,Beach Volleyball,5
20282,2004,73.0,Boxing,1
20283,2004,73.0,Canoeing,11
20284,2004,73.0,Cycling,25
20285,2004,73.0,Diving,3
20286,2004,73.0,Equestrianism,12
20287,2004,73.0,Fencing,14
20288,2004,73.0,Football,18
20289,2004,73.0,Gymnastics,15
20290,2004,73.0,Handball,9
20291,2004,73.0,Hockey,10
20292,2004,73.0,Judo,26
20293,2004,73.0,Modern Pentathlon,1
20294,2004,73.0,Rowing,18
20295,2004,73.0,Sailing,17
20296,2004,73.0,Shooting,17
20297,2004,73.0,Softball,6
20298,2004,73.0,Swimming,43
20299,2004,73.0,Table Tennis,7
20300,2004,73.0,Taekwondo,2
20301,2004,73.0,Tennis,6
20302,2004,73.0,Triathlon,3
20303,2004,73.0,Volleyball,12
20304,2004,73.0,Water Polo,6
20305,2004,73.0,Weightlifting,3
