Year,NOC,Sport,count
1988,PER,Volleyball,12
1988,PER,Weightlifting,1
1988,PER,Wrestling,2
1988,PHI,Archery,2
1988,PHI,Athletics,4
1988,PHI,Boxing,6
1988,PHI,Cycling,4
1988,PHI,Fencing,1
1988,PHI,Judo,3
1988,PHI,Luge,1
1988,PHI,Rowing,1
1988,PHI,Sailing,2
1988,PHI,Swimming,13
1988,PHI,Weightlifting,3
1988,PHI,Wrestling,3
1988,PNG,Athletics,10
1988,PNG,Boxing,2
1988,PNG,Sailing,1
1988,PNG,Weightlifting,2
1988,POL,Alpine Skiing,2
1988,POL,Archery,6
1988,POL,Athletics,26
1988,POL,Boxing,7
1988,POL,Canoeing,19
1988,POL,Cycling,13
1988,POL,Diving,1
1988,POL,Equestrianism,8
1988,POL,Fencing,32
1988,POL,Figure Skating,3
1988,POL,Ice Hockey,22
1988,POL,Judo,6
1988,POL,Modern Pentathlon,6
1988,POL,Nordic Combined,1
1988,POL,Rhythmic Gymnastics,2
1988,POL,Rowing,13
1988,POL,Sailing,2
1988,POL,Shooting,8
1988,POL,Ski Jumping,4
1988,POL,Speed Skating,11
1988,POL,Swimming,12
1988,POL,Table Tennis,5
1988,POL,Tennis,1
1988,POL,Weightlifting,7
1988,POL,Wrestling,18
1988,POR,Archery,3
1988,POR,Athletics,37
1988,POR,Bobsleigh,8
1988,POR,Canoeing,4
1988,POR,Equestrianism,1
1988,POR,Fencing,4
1988,POR,Gymnastics,12
1988,POR,Judo,3
1988,POR,Modern Pentathlon,1
1988,POR,Rhythmic Gymnastics,1
1988,POR,Sailing,3
1988,POR,Shooting,2
1988,POR,Swimming,18
1988,POR,Weightlifting,1
1988,POR,Wrestling,1
1988,PRK,Figure Skating,2
1988,PRK,Speed Skating,13
1988,PUR,Alpine Skiing,13
1988,PUR,Archery,2
1988,PUR,Athletics,5
1988,PUR,Basketball,12
1988,PUR,Biathlon,2
1988,PUR,Boxing,10
1988,PUR,Equestrianism,1
1988,PUR,Judo,4
1988,PUR,Luge,2
1988,PUR,Rowing,1
1988,PUR,Sailing,3
1988,PUR,Shooting,2
1988,PUR,Swimming,11
1988,PUR,Weightlifting,2
1988,PUR,Wrestling,3
1988,QAT,Athletics,11
1988,QAT,Sailing,1
1988,QAT,Shooting,1
1988,ROU,Alpine Skiing,5
1988,ROU,Athletics,6
1988,ROU,Bobsleigh,8
1988,ROU,Boxing,2
1988,ROU,Canoeing,10
1988,ROU,Cross Country Skiing,11
1988,ROU,Fencing,2
1988,ROU,Gymnastics,84
1988,ROU,Luge,1
1988,ROU,Rowing,40
1988,ROU,Shooting,5
1988,ROU,Swimming,15
1988,ROU,Weightlifting,4
1988,ROU,Wrestling,4
1988,RWA,Athletics,8
1988,SAM,Athletics,1
1988,SAM,Boxing,7
1988,SAM,Weightlifting,1
1988,SAM,Wrestling,2
1988,SEN,Athletics,18
1988,SEN,Judo,5
1988,SEN,Swimming,6
1988,SEN,Wrestling,6
1988,SGP,Sailing,2
1988,SGP,Shooting,1
1988,SGP,Swimming,24
1988,SLE,Athletics,16
1988,SLE,Boxing,2
1988,SLE,Cycling,1
1988,SLE,Weightlifting,1
1988,SMR,Alpine Skiing,10
1988,SMR,Athletics,2
1988,SMR,Cross Country Skiing,2
1988,SMR,Judo,3
1988,SMR,Sailing,1
1988,SMR,Shooting,2
1988,SMR,Swimming,6
1988,SMR,Weightlifting,1
1988,SOL,Archery,1
1988,SOL,Athletics,2
1988,SOL,Boxing,1
1988,SOL,Weightlifting,1
1988,SOM,Athletics,5
1988,SRI,Athletics,2
1988,SRI,Shooting,2
1988,SRI,Swimming,5
1988,SUD,Athletics,3
1988,SUD,Boxing,5
1988,SUI,Alpine Skiing,39
1988,SUI,Archery,2
1988,SUI,Athletics,20
1988,SUI,Bobsleigh,12
1988,SUI,Canoeing,1
1988,SUI,Cross Country Skiing,32
1988,SUI,Cycling,9
1988,SUI,Diving,1
1988,SUI,Equestrianism,16
1988,SUI,Fencing,10
1988,SUI,Figure Skating,2
1988,SUI,Gymnastics,14
1988,SUI,Ice Hockey,22
1988,SUI,Judo,2
1988,SUI,Modern Pentathlon,6
1988,SUI,Nordic Combined,7
1988,SUI,Rowing,7
1988,SUI,Sailing,10
1988,SUI,Shooting,16
1988,SUI,Ski Jumping,12
1988,SUI,Swimming,25
1988,SUI,Synchronized Swimming,5
1988,SUI,Tennis,3
1988,SUI,Wrestling,4
1988,SUR,Athletics,5
1988,SUR,Cycling,2
1988,SUR,Judo,1
1988,SUR,Swimming,2
1988,SWE,Alpine Skiing,25
1988,SWE,Archery,12
1988,SWE,Athletics,13
1988,SWE,Biathlon,12
1988,SWE,Bobsleigh,2
1988,SWE,Boxing,6
1988,SWE,Canoeing,17
1988,SWE,Cross Country Skiing,32
1988,SWE,Cycling,10
1988,SWE,Diving,2
1988,SWE,Equestrianism,8
1988,SWE,Fencing,17
1988,SWE,Figure Skating,2
1988,SWE,Football,17
1988,SWE,Gymnastics,7
1988,SWE,Handball,14
1988,SWE,Ice Hockey,22
1988,SWE,Judo,2
1988,SWE,Luge,2
1988,SWE,Modern Pentathlon,6
1988,SWE,Rowing,8
1988,SWE,Sailing,15
1988,SWE,Shooting,21
1988,SWE,Ski Jumping,12
1988,SWE,Speed Skating,17
1988,SWE,Swimming,38
1988,SWE,Synchronized Swimming,1
1988,SWE,Table Tennis,7
1988,SWE,Tennis,5
1988,SWE,Volleyball,12
1988,SWE,Weightlifting,3
1988,SWE,Wrestling,10
1988,SWZ,Athletics,5
1988,SWZ,Boxing,2
1988,SWZ,Swimming,6
1988,SWZ,Weightlifting,2
1988,SYR,Athletics,1
1988,SYR,Boxing,3
1988,SYR,Weightlifting,1
1988,SYR,Wrestling,8
1988,TAN,Athletics,6
1988,TAN,Boxing,4
1988,TCH,Alpine Skiing,22
1988,TCH,Athletics,27
1988,TCH,Basketball,12
1988,TCH,Biathlon,12
1988,TCH,Boxing,3
1988,TCH,Canoeing,11
1988,TCH,Cross Country Skiing,31
1988,TCH,Cycling,15
1988,TCH,Figure Skating,6
1988,TCH,Gymnastics,36
1988,TCH,Handball,29
1988,TCH,Ice Hockey,22
1988,TCH,Judo,3
1988,TCH,Luge,4
1988,TCH,Modern Pentathlon,6
1988,TCH,Nordic Combined,7
1988,TCH,Rhythmic Gymnastics,2
1988,TCH,Rowing,17
1988,TCH,Shooting,21
1988,TCH,Ski Jumping,12
1988,TCH,Speed Skating,3
1988,TCH,Swimming,15
1988,TCH,Table Tennis,6
1988,TCH,Tennis,9
1988,TCH,Weightlifting,5
1988,TCH,Wrestling,9
1988,TGA,Athletics,4
1988,TGA,Boxing,3
1988,THA,Athletics,5
1988,THA,Boxing,6
1988,THA,Sailing,1
1988,THA,Shooting,3
1988,TOG,Athletics,3
1988,TOG,Boxing,3
1988,TPE,Alpine Skiing,10
1988,TPE,Archery,12
1988,TPE,Athletics,25
1988,TPE,Bobsleigh,8
1988,TPE,Boxing,2
1988,TPE,Cycling,6
1988,TPE,Fencing,4
1988,TPE,Figure Skating,2
1988,TPE,Gymnastics,7
1988,TPE,Judo,5
1988,TPE,Luge,2
1988,TPE,Modern Pentathlon,2
1988,TPE,Shooting,4
1988,TPE,Swimming,34
1988,TPE,Table Tennis,11
1988,TPE,Weightlifting,7
1988,TPE,Wrestling,4
1988,TTO,Athletics,4
1988,TTO,Cycling,3
1988,TTO,Swimming,3
1988,TUN,Athletics,2
1988,TUN,Football,19
1988,TUN,Swimming,4
1988,TUN,Table Tennis,5
1988,TUN,Volleyball,12
1988,TUN,Wrestling,3
1988,TUR,Alpine Skiing,11
1988,TUR,Archery,12
1988,TUR,Athletics,4
1988,TUR,Boxing,4
1988,TUR,Cross Country Skiing,8
1988,TUR,Judo,4
1988,TUR,Sailing,2
1988,TUR,Shooting,2
1988,TUR,Swimming,6
1988,TUR,Weightlifting,5
1988,TUR,Wrestling,12
1988,UAE,Cycling,7
1988,UAE,Swimming,29
1988,UGA,Athletics,19
1988,UGA,Boxing,9
1988,UGA,Weightlifting,2
1988,URS,Alpine Skiing,10
1988,URS,Archery,12
1988,URS,Athletics,93
1988,URS,Basketball,24
1988,URS,Biathlon,12
1988,URS,Bobsleigh,12
1988,URS,Boxing,12
1988,URS,Canoeing,23
1988,URS,Cross Country Skiing,32
1988,URS,Cycling,20
1988,URS,Diving,8
1988,URS,Equestrianism,16
1988,URS,Fencing,32
1988,URS,Figure Skating,17
1988,URS,Football,18
1988,URS,Gymnastics,84
1988,URS,Handball,29
1988,URS,Hockey,15
1988,URS,Ice Hockey,21
1988,URS,Judo,7
1988,URS,Luge,10
1988,URS,Modern Pentathlon,6
1988,URS,Nordic Combined,6
1988,URS,Rhythmic Gymnastics,2
1988,URS,Rowing,53
1988,URS,Sailing,15
1988,URS,Shooting,29
1988,URS,Ski Jumping,2
1988,URS,Speed Skating,30
1988,URS,Swimming,60
1988,URS,Synchronized Swimming,5
1988,URS,Table Tennis,8
1988,URS,Tennis,10
1988,URS,Volleyball,24
1988,URS,Water Polo,13
1988,URS,Weightlifting,9
1988,URS,Wrestling,20
1988,URU,Athletics,2
1988,URU,Boxing,2
1988,URU,Cycling,3
1988,URU,Modern Pentathlon,1
1988,URU,Rowing,1
1988,URU,Sailing,5
1988,URU,Swimming,3
1988,URU,Weightlifting,1
1988,USA,Alpine Skiing,39
1988,USA,Archery,12
1988,USA,Athletics,135
1988,USA,Basketball,24
1988,USA,Biathlon,12
1988,USA,Bobsleigh,12
1988,USA,Boxing,11
1988,USA,Canoeing,23
1988,USA,Cross Country Skiing,32
1988,USA,Cycling,19
1988,USA,Diving,8
1988,USA,Equestrianism,24
1988,USA,Fencing,31
1988,USA,Figure Skating,16
1988,USA,Football,16
1988,USA,Gymnastics,84
1988,USA,Handball,28
1988,USA,Hockey,16
1988,USA,Ice Hockey,22
1988,USA,Judo,7
1988,USA,Luge,10
1988,USA,Modern Pentathlon,6
1988,USA,Nordic Combined,6
1988,USA,Rhythmic Gymnastics,2
1988,USA,Rowing,53
1988,USA,Sailing,15
1988,USA,Shooting,30
1988,USA,Ski Jumping,12
1988,USA,Speed Skating,36
1988,USA,Swimming,84
1988,USA,Synchronized Swimming,5
1988,USA,Table Tennis,5
1988,USA,Tennis,10
1988,USA,Volleyball,24
1988,USA,Water Polo,13
1988,USA,Weightlifting,10
1988,USA,Wrestling,20
1988,VAN,Athletics,5
1988,VAN,Boxing,1
1988,VEN,Boxing,6
1988,VEN,Cycling,4
1988,VEN,Equestrianism,1
1988,VEN,Judo,2
1988,VEN,Synchronized Swimming,1
1988,VEN,Table Tennis,2
1988,VEN,Weightlifting,1
1988,VIE,Athletics,3
1988,VIE,Boxing,2
1988,VIE,Cycling,1
1988,VIE,Shooting,1
1988,VIE,Swimming,4
1988,VIE,Wrestling,1
1988,VIN,Athletics,6
1988,YAR,Athletics,4
1988,YAR,Judo,2
1988,YAR,Wrestling,2
1988,YMD,Athletics,3
1988,YMD,Boxing,2
1988,YUG,Alpine Skiing,20
1988,YUG,Athletics,14
1988,YUG,Basketball,24
1988,YUG,Biathlon,2
1988,YUG,Bobsleigh,2
1988,YUG,Boxing,7
1988,YUG,Canoeing,4
1988,YUG,Cross Country Skiing,6
1988,YUG,Cycling,7
1988,YUG,Figure Skating,1
1988,YUG,Football,17
1988,YUG,Gymnastics,7
1988,YUG,Handball,30
1988,YUG,Judo,4
1988,YUG,Rhythmic Gymnastics,2
1988,YUG,Rowing,10
1988,YUG,Sailing,1
1988,YUG,Shooting,12
1988,YUG,Ski Jumping,12
1988,YUG,Speed Skating,6
1988,YUG,Swimming,7
1988,YUG,Table Tennis,9
1988,YUG,Tennis,5
1988,YUG,Water Polo,13
1988,YUG,Wrestling,10
1988,ZAM,Athletics,8
1988,ZAM,Boxing,7
1988,ZAM,Football,18
1988,ZIM,Archery,7
1988,ZIM,Athletics,11
1988,ZIM,Boxing,3
1988,ZIM,Cycling,3
1988,ZIM,Diving,1
1988,ZIM,Judo,2
1988,ZIM,Sailing,1
1988,ZIM,Shooting,2
1988,ZIM,Swimming,13
1988,ZIM,Tennis,4
1992,AHO,Athletics,1
1992,AHO,Bobsleigh,2
1992,AHO,Sailing,2
1992,AHO,Shooting,1
1992,ALB,Athletics,1
1992,ALB,Shooting,2
1992,ALB,Swimming,3
1992,ALB,Weightlifting,3
1992,ALG,Alpine Skiing,8
1992,ALG,Athletics,9
1992,ALG,Boxing,8
1992,ALG,Judo,3
1992,ALG,Swimming,2
1992,ALG,Volleyball,10
1992,ALG,Weightlifting,2
1992,ALG,Wrestling,2
1992,AND,Alpine Skiing,14
1992,AND,Athletics,1
1992,AND,Cycling,3
1992,AND,Judo,1
1992,AND,Sailing,2
1992,AND,Shooting,1
1992,ANG,Athletics,7
1992,ANG,Basketball,12
1992,ANG,Boxing,1
1992,ANG,Judo,4
1992,ANG,Sailing,3
1992,ANG,Swimming,6
1992,ANT,Athletics,7
1992,ANT,Cycling,6
1992,ANT,Sailing,5
1992,ARG,Alpine Skiing,19
1992,ARG,Athletics,4
1992,ARG,Biathlon,11
1992,ARG,Boxing,3
1992,ARG,Canoeing,7
1992,ARG,Cross Country Skiing,14
1992,ARG,Cycling,8
1992,ARG,Diving,3
1992,ARG,Fencing,5
1992,ARG,Freestyle Skiing,1
1992,ARG,Gymnastics,17
1992,ARG,Hockey,16
1992,ARG,Judo,9
1992,ARG,Luge,1
1992,ARG,Rowing,6
1992,ARG,Sailing,7
1992,ARG,Shooting,4
1992,ARG,Swimming,6
1992,ARG,Table Tennis,3
1992,ARG,Tennis,10
1992,ARG,Weightlifting,2
1992,ARG,Wrestling,1
1992,ARU,Athletics,2
1992,ARU,Cycling,2
1992,ARU,Sailing,1
1992,ASA,Boxing,2
1992,ASA,Weightlifting,1
1992,AUS,Alpine Skiing,6
1992,AUS,Archery,6
1992,AUS,Athletics,42
1992,AUS,Badminton,4
1992,AUS,Basketball,12
1992,AUS,Biathlon,4
1992,AUS,Bobsleigh,2
1992,AUS,Boxing,6
1992,AUS,Canoeing,20
1992,AUS,Cross Country Skiing,7
1992,AUS,Cycling,19
1992,AUS,Diving,8
1992,AUS,Equestrianism,9
1992,AUS,Fencing,2
1992,AUS,Figure Skating,3
1992,AUS,Football,19
1992,AUS,Freestyle Skiing,2
1992,AUS,Gymnastics,43
1992,AUS,Hockey,32
1992,AUS,Judo,2
1992,AUS,Luge,1
1992,AUS,Modern Pentathlon,6
1992,AUS,Rowing,28
1992,AUS,Sailing,13
1992,AUS,Shooting,10
1992,AUS,Short Track Speed Skating,8
1992,AUS,Speed Skating,8
1992,AUS,Swimming,73
1992,AUS,Synchronized Swimming,4
1992,AUS,Table Tennis,3
1992,AUS,Tennis,10
1992,AUS,Water Polo,13
1992,AUS,Weightlifting,4
1992,AUS,Wrestling,2
1992,AUT,Alpine Skiing,38
1992,AUT,Athletics,20
1992,AUT,Badminton,4
1992,AUT,Biathlon,12
1992,AUT,Bobsleigh,12
1992,AUT,Canoeing,4
1992,AUT,Cross Country Skiing,20
1992,AUT,Cycling,5
1992,AUT,Diving,2
1992,AUT,Equestrianism,9
1992,AUT,Fencing,8
1992,AUT,Figure Skating,1
1992,AUT,Handball,14
1992,AUT,Judo,6
1992,AUT,Luge,8
1992,AUT,Nordic Combined,7
1992,AUT,Rowing,12
1992,AUT,Sailing,13
1992,AUT,Shooting,9
1992,AUT,Ski Jumping,12
1992,AUT,Speed Skating,11
1992,AUT,Swimming,5
1992,AUT,Synchronized Swimming,4
1992,AUT,Table Tennis,3
1992,AUT,Tennis,7
1992,AUT,Wrestling,2
1992,BAH,Athletics,9
1992,BAH,Sailing,2
1992,BAH,Swimming,4
1992,BAH,Tennis,3
1992,BAN,Athletics,7
1992,BAN,Shooting,1
1992,BAN,Swimming,1
1992,BAR,Athletics,12
1992,BAR,Boxing,2
1992,BAR,Cycling,2
1992,BAR,Sailing,5
1992,BAR,Shooting,1
1992,BEL,Archery,1
1992,BEL,Athletics,8
1992,BEL,Badminton,1
1992,BEL,Boxing,1
1992,BEL,Canoeing,4
1992,BEL,Cycling,9
1992,BEL,Diving,1
1992,BEL,Equestrianism,16
1992,BEL,Gymnastics,5
1992,BEL,Judo,9
1992,BEL,Rhythmic Gymnastics,1
1992,BEL,Rowing,9
1992,BEL,Sailing,5
1992,BEL,Shooting,5
1992,BEL,Short Track Speed Skating,7
1992,BEL,Swimming,23
1992,BEL,Table Tennis,3
1992,BEL,Tennis,1
1992,BEL,Wrestling,1
1992,BEN,Athletics,5
1992,BEN,Cycling,2
1992,BER,Athletics,5
1992,BER,Equestrianism,3
1992,BER,Luge,1
1992,BER,Sailing,7
1992,BER,Swimming,14
1992,BHU,Archery,12
1992,BIH,Athletics,4
1992,BIH,Canoeing,1
1992,BIH,Judo,1
1992,BIH,Shooting,2
1992,BIH,Swimming,4
1992,BIH,Weightlifting,1
1992,BIZ,Athletics,10
1992,BIZ,Cycling,8
1992,BOL,Alpine Skiing,8
1992,BOL,Athletics,9
1992,BOL,Cycling,2
1992,BOL,Judo,2
1992,BOL,Shooting,1
1992,BOL,Swimming,6
1992,BOL,Weightlifting,1
1992,BOT,Athletics,5
1992,BOT,Boxing,1
1992,BRA,Alpine Skiing,16
1992,BRA,Archery,2
1992,BRA,Athletics,31
1992,BRA,Basketball,24
1992,BRA,Boxing,4
1992,BRA,Canoeing,9
1992,BRA,Cycling,9
1992,BRA,Diving,1
1992,BRA,Equestrianism,10
1992,BRA,Fencing,4
1992,BRA,Gymnastics,12
1992,BRA,Handball,14
1992,BRA,Judo,14
1992,BRA,Rhythmic Gymnastics,1
1992,BRA,Rowing,8
1992,BRA,Sailing,17
1992,BRA,Shooting,4
1992,BRA,Swimming,23
1992,BRA,Synchronized Swimming,5
1992,BRA,Table Tennis,8
1992,BRA,Tennis,7
1992,BRA,Volleyball,24
1992,BRA,Weightlifting,1
1992,BRA,Wrestling,1
1992,BRN,Athletics,8
1992,BRN,Cycling,7
1992,BUL,Alpine Skiing,12
1992,BUL,Archery,1
1992,BUL,Athletics,23
1992,BUL,Badminton,11
1992,BUL,Biathlon,23
1992,BUL,Bobsleigh,8
1992,BUL,Boxing,7
1992,BUL,Canoeing,18
1992,BUL,Cross Country Skiing,19
1992,BUL,Cycling,1
1992,BUL,Diving,1
1992,BUL,Equestrianism,1
1992,BUL,Figure Skating,1
1992,BUL,Gymnastics,84
1992,BUL,Judo,5
1992,BUL,Luge,3
1992,BUL,Modern Pentathlon,2
1992,BUL,Rhythmic Gymnastics,2
1992,BUL,Rowing,18
1992,BUL,Shooting,17
1992,BUL,Ski Jumping,6
1992,BUL,Swimming,11
1992,BUL,Table Tennis,1
1992,BUL,Tennis,3
1992,BUL,Weightlifting,10
1992,BUL,Wrestling,20
1992,BUR,Athletics,3
1992,BUR,Judo,1
1992,CAF,Athletics,11
1992,CAF,Cycling,7
1992,CAF,Judo,3
1992,CAN,Alpine Skiing,21
1992,CAN,Archery,6
1992,CAN,Athletics,64
1992,CAN,Badminton,11
1992,CAN,Biathlon,23
1992,CAN,Bobsleigh,12
1992,CAN,Boxing,10
1992,CAN,Canoeing,27
1992,CAN,Cross Country Skiing,37
1992,CAN,Cycling,16
1992,CAN,Diving,8
1992,CAN,Equestrianism,22
1992,CAN,Fencing,24
1992,CAN,Figure Skating,13
1992,CAN,Freestyle Skiing,7
1992,CAN,Gymnastics,57
1992,CAN,Hockey,15
1992,CAN,Ice Hockey,22
1992,CAN,Judo,12
1992,CAN,Luge,7
1992,CAN,Modern Pentathlon,2
1992,CAN,Rhythmic Gymnastics,2
1992,CAN,Rowing,33
1992,CAN,Sailing,16
1992,CAN,Shooting,16
1992,CAN,Short Track Speed Skating,15
1992,CAN,Ski Jumping,9
1992,CAN,Speed Skating,20
1992,CAN,Swimming,63
1992,CAN,Synchronized Swimming,5
1992,CAN,Table Tennis,2
1992,CAN,Tennis,7
1992,CAN,Volleyball,12
1992,CAN,Weightlifting,2
1992,CAN,Wrestling,13
1992,CAY,Athletics,2
1992,CAY,Cycling,8
1992,CAY,Sailing,3
1992,CGO,Athletics,9
1992,CGO,Swimming,1
1992,CHA,Athletics,5
1992,CHA,Judo,2
1992,CHI,Alpine Skiing,12
1992,CHI,Athletics,3
1992,CHI,Boxing,1
1992,CHI,Cycling,2
1992,CHI,Sailing,1
1992,CHI,Shooting,2
1992,CHI,Table Tennis,5
1992,CHI,Tennis,1
1992,CHN,Alpine Skiing,6
1992,CHN,Archery,12
1992,CHN,Athletics,38
1992,CHN,Badminton,13
1992,CHN,Basketball,23
1992,CHN,Biathlon,23
1992,CHN,Boxing,4
1992,CHN,Canoeing,6
1992,CHN,Cross Country Skiing,12
1992,CHN,Cycling,10
1992,CHN,Diving,8
1992,CHN,Fencing,24
1992,CHN,Figure Skating,4
1992,CHN,Gymnastics,84
1992,CHN,Judo,10
1992,CHN,Modern Pentathlon,1
1992,CHN,Rhythmic Gymnastics,2
1992,CHN,Rowing,33
1992,CHN,Sailing,3
1992,CHN,Shooting,26
1992,CHN,Short Track Speed Skating,8
1992,CHN,Speed Skating,21
1992,CHN,Swimming,42
1992,CHN,Synchronized Swimming,5
1992,CHN,Table Tennis,14
1992,CHN,Tennis,6
1992,CHN,Volleyball,12
1992,CHN,Weightlifting,10
1992,CHN,Wrestling,8
1992,CIV,Athletics,14
1992,CIV,Canoeing,2
1992,CIV,Judo,2
1992,CMR,Athletics,11
1992,CMR,Weightlifting,1
1992,COD,Athletics,9
1992,COD,Boxing,1
1992,COD,Cycling,3
1992,COD,Judo,6
1992,COK,Athletics,1
1992,COK,Weightlifting,1
1992,COL,Archery,1
1992,COL,Athletics,6
1992,COL,Boxing,3
1992,COL,Cycling,11
1992,COL,Equestrianism,6
1992,COL,Fencing,2
1992,COL,Football,19
1992,COL,Shooting,4
1992,COL,Swimming,4
1992,COL,Weightlifting,4
1992,COL,Wrestling,1
1992,CRC,Alpine Skiing,6
1992,CRC,Archery,1
1992,CRC,Athletics,11
1992,CRC,Canoeing,4
1992,CRC,Fencing,1
1992,CRC,Shooting,1
1992,CRC,Swimming,2
1992,CRO,Alpine Skiing,3
1992,CRO,Athletics,2
1992,CRO,Basketball,12
1992,CRO,Boxing,1
1992,CRO,Canoeing,5
1992,CRO,Cross Country Skiing,3
1992,CRO,Equestrianism,1
1992,CRO,Figure Skating,2
1992,CRO,Rowing,7
1992,CRO,Sailing,3
1992,CRO,Shooting,7
1992,CRO,Table Tennis,3
1992,CRO,Tennis,4
1992,CRO,Wrestling,1
1992,CUB,Athletics,38
1992,CUB,Baseball,20
1992,CUB,Basketball,12
1992,CUB,Boxing,12
1992,CUB,Canoeing,9
1992,CUB,Cycling,5
1992,CUB,Fencing,8
1992,CUB,Judo,12
1992,CUB,Rowing,3
1992,CUB,Shooting,7
1992,CUB,Swimming,4
1992,CUB,Table Tennis,8
1992,CUB,Volleyball,22
1992,CUB,Water Polo,13
1992,CUB,Weightlifting,8
1992,CUB,Wrestling,15
1992,CYP,Alpine Skiing,11
1992,CYP,Archery,1
1992,CYP,Athletics,6
1992,CYP,Judo,2
1992,CYP,Rhythmic Gymnastics,2
1992,CYP,Sailing,2
1992,CYP,Shooting,2
1992,CYP,Swimming,3
1992,CYP,Wrestling,1
1992,DEN,Alpine Skiing,4
1992,DEN,Archery,6
1992,DEN,Athletics,3
1992,DEN,Badminton,12
1992,DEN,Boxing,4
1992,DEN,Canoeing,10
1992,DEN,Cross Country Skiing,7
1992,DEN,Cycling,12
1992,DEN,Equestrianism,11
1992,DEN,Figure Skating,2
1992,DEN,Football,16
1992,DEN,Rowing,13
1992,DEN,Sailing,16
1992,DEN,Shooting,7
1992,DEN,Swimming,29
1992,DEN,Tennis,3
1992,DEN,Weightlifting,2
1992,DJI,Athletics,5
1992,DJI,Judo,2
1992,DJI,Sailing,1
1992,DOM,Baseball,20
1992,DOM,Boxing,6
1992,DOM,Judo,4
1992,DOM,Weightlifting,1
1992,DOM,Wrestling,1
1992,ECU,Athletics,7
1992,ECU,Cycling,2
1992,ECU,Judo,1
1992,ECU,Shooting,2
1992,ECU,Swimming,2
1992,ECU,Table Tennis,1
1992,EGY,Boxing,3
1992,EGY,Equestrianism,1
1992,EGY,Fencing,1
1992,EGY,Football,17
1992,EGY,Handball,14
1992,EGY,Hockey,16
1992,EGY,Judo,3
1992,EGY,Modern Pentathlon,6
1992,EGY,Shooting,6
1992,EGY,Swimming,6
1992,EGY,Table Tennis,2
1992,EGY,Weightlifting,5
1992,EGY,Wrestling,3
1992,ESA,Athletics,2
1992,ESA,Judo,1
1992,ESA,Swimming,3
1992,ESP,Alpine Skiing,25
1992,ESP,Archery,7
1992,ESP,Athletics,62
1992,ESP,Badminton,2
1992,ESP,Baseball,20
1992,ESP,Basketball,23
1992,ESP,Boxing,7
1992,ESP,Canoeing,27
1992,ESP,Cross Country Skiing,17
1992,ESP,Cycling,18
1992,ESP,Diving,3
1992,ESP,Equestrianism,17
1992,ESP,Fencing,26
1992,ESP,Football,17
1992,ESP,Freestyle Skiing,2
1992,ESP,Gymnastics,50
1992,ESP,Handball,30
1992,ESP,Hockey,31
1992,ESP,Judo,12
1992,ESP,Luge,1
1992,ESP,Modern Pentathlon,6
1992,ESP,Rhythmic Gymnastics,2
1992,ESP,Rowing,22
1992,ESP,Sailing,17
1992,ESP,Shooting,22
1992,ESP,Swimming,43
1992,ESP,Synchronized Swimming,5
1992,ESP,Table Tennis,7
1992,ESP,Tennis,9
1992,ESP,Volleyball,24
1992,ESP,Water Polo,12
1992,ESP,Weightlifting,6
1992,ESP,Wrestling,10
1992,EST,Archery,1
1992,EST,Athletics,6
1992,EST,Biathlon,21
1992,EST,Canoeing,2
1992,EST,Cross Country Skiing,22
1992,EST,Cycling,3
1992,EST,Fencing,2
1992,EST,Figure Skating,1
1992,EST,Judo,1
1992,EST,Modern Pentathlon,1
1992,EST,Nordic Combined,7
1992,EST,Rowing,7
1992,EST,Sailing,4
1992,EST,Shooting,4
1992,EST,Swimming,10
1992,EST,Table Tennis,1
1992,EST,Wrestling,4
1992,ETH,Athletics,17
1992,ETH,Cycling,7
1992,EUN,Alpine Skiing,19
1992,EUN,Archery,12
1992,EUN,Athletics,114
1992,EUN,Badminton,2
1992,EUN,Basketball,24
1992,EUN,Biathlon,23
1992,EUN,Bobsleigh,12
1992,EUN,Boxing,12
1992,EUN,Canoeing,23
1992,EUN,Cross Country Skiing,40
1992,EUN,Cycling,21
1992,EUN,Diving,8
1992,EUN,Equestrianism,15
1992,EUN,Fencing,32
1992,EUN,Figure Skating,17
1992,EUN,Freestyle Skiing,8
1992,EUN,Gymnastics,84
1992,EUN,Handball,25
1992,EUN,Hockey,15
1992,EUN,Ice Hockey,22
1992,EUN,Judo,13
1992,EUN,Luge,10
1992,EUN,Modern Pentathlon,6
1992,EUN,Nordic Combined,7
1992,EUN,Rhythmic Gymnastics,2
1992,EUN,Rowing,47
1992,EUN,Sailing,14
1992,EUN,Shooting,28
1992,EUN,Short Track Speed Skating,8
1992,EUN,Ski Jumping,12
1992,EUN,Speed Skating,36
1992,EUN,Swimming,67
1992,EUN,Synchronized Swimming,5
1992,EUN,Table Tennis,11
1992,EUN,Tennis,7
1992,EUN,Volleyball,20
1992,EUN,Water Polo,13
1992,EUN,Weightlifting,10
1992,EUN,Wrestling,20
1992,FIJ,Athletics,12
1992,FIJ,Judo,4
1992,FIJ,Sailing,4
1992,FIJ,Swimming,16
1992,FIN,Archery,6
1992,FIN,Athletics,30
1992,FIN,Badminton,2
1992,FIN,Biathlon,23
1992,FIN,Boxing,1
1992,FIN,Canoeing,3
1992,FIN,Cross Country Skiing,39
1992,FIN,Cycling,3
1992,FIN,Equestrianism,1
1992,FIN,Figure Skating,3
1992,FIN,Freestyle Skiing,4
