,Year,Height,Sport,count
21342,2012,179.0,Volleyball,2
21343,2012,179.0,Water Polo,3
21344,2012,179.0,Weightlifting,1
21345,2012,179.0,Wrestling,2
21346,2012,180.0,Archery,14
21347,2012,180.0,Athletics,120
21348,2012,180.0,Badminton,8
21349,2012,180.0,Basketball,8
21350,2012,180.0,Beach Volleyball,8
21351,2012,180.0,Boxing,13
21352,2012,180.0,Canoeing,19
21353,2012,180.0,Cycling,34
21354,2012,180.0,Diving,2
21355,2012,180.0,Equestrianism,22
21356,2012,180.0,Fencing,18
21357,2012,180.0,Football,19
21358,2012,180.0,Gymnastics,8
21359,2012,180.0,Handball,19
21360,2012,180.0,Hockey,20
21361,2012,180.0,Judo,23
21362,2012,180.0,Modern Pentathlon,5
21363,2012,180.0,Rhythmic Gymnastics,1
21364,2012,180.0,Rowing,25
21365,2012,180.0,Sailing,27
21366,2012,180.0,Shooting,47
21367,2012,180.0,Swimming,91
21368,2012,180.0,Table Tennis,10
21369,2012,180.0,Taekwondo,6
21370,2012,180.0,Tennis,30
21371,2012,180.0,Triathlon,4
21372,2012,180.0,Volleyball,8
21373,2012,180.0,Water Polo,12
21374,2012,180.0,Weightlifting,4
21375,2012,180.0,Wrestling,17
21376,2012,181.0,Archery,7
21377,2012,181.0,Athletics,32
21378,2012,181.0,Badminton,10
21379,2012,181.0,Basketball,2
21380,2012,181.0,Beach Volleyball,6
21381,2012,181.0,Boxing,8
21382,2012,181.0,Canoeing,6
21383,2012,181.0,Cycling,17
21384,2012,181.0,Diving,1
21385,2012,181.0,Equestrianism,5
21386,2012,181.0,Fencing,8
21387,2012,181.0,Football,9
21388,2012,181.0,Handball,6
21389,2012,181.0,Hockey,10
21390,2012,181.0,Judo,7
21391,2012,181.0,Modern Pentathlon,3
21392,2012,181.0,Rowing,14
21393,2012,181.0,Sailing,12
21394,2012,181.0,Shooting,3
21395,2012,181.0,Swimming,15
21396,2012,181.0,Table Tennis,7
21397,2012,181.0,Taekwondo,3
21398,2012,181.0,Tennis,5
21399,2012,181.0,Triathlon,2
21400,2012,181.0,Volleyball,5
21401,2012,181.0,Water Polo,3
21402,2012,181.0,Weightlifting,5
21403,2012,181.0,Wrestling,4
21404,2012,182.0,Archery,8
21405,2012,182.0,Athletics,64
21406,2012,182.0,Badminton,8
21407,2012,182.0,Basketball,7
21408,2012,182.0,Beach Volleyball,2
21409,2012,182.0,Boxing,5
21410,2012,182.0,Canoeing,18
21411,2012,182.0,Cycling,21
21412,2012,182.0,Equestrianism,16
21413,2012,182.0,Fencing,15
21414,2012,182.0,Football,13
21415,2012,182.0,Gymnastics,6
21416,2012,182.0,Handball,15
21417,2012,182.0,Hockey,8
21418,2012,182.0,Judo,8
21419,2012,182.0,Modern Pentathlon,3
21420,2012,182.0,Rowing,25
21421,2012,182.0,Sailing,9
21422,2012,182.0,Shooting,20
21423,2012,182.0,Swimming,61
21424,2012,182.0,Table Tennis,3
21425,2012,182.0,Taekwondo,2
21426,2012,182.0,Tennis,6
21427,2012,182.0,Triathlon,7
21428,2012,182.0,Volleyball,8
21429,2012,182.0,Water Polo,3
21430,2012,182.0,Weightlifting,2
21431,2012,182.0,Wrestling,3
21432,2012,183.0,Archery,7
21433,2012,183.0,Athletics,78
21434,2012,183.0,Badminton,6
21435,2012,183.0,Basketball,13
21436,2012,183.0,Beach Volleyball,7
21437,2012,183.0,Boxing,4
21438,2012,183.0,Canoeing,23
21439,2012,183.0,Cycling,27
21440,2012,183.0,Diving,5
21441,2012,183.0,Equestrianism,21
21442,2012,183.0,Fencing,11
21443,2012,183.0,Football,15
21444,2012,183.0,Handball,7
21445,2012,183.0,Hockey,17
21446,2012,183.0,Judo,8
21447,2012,183.0,Modern Pentathlon,2
21448,2012,183.0,Rowing,31
21449,2012,183.0,Sailing,17
21450,2012,183.0,Shooting,27
21451,2012,183.0,Swimming,80
21452,2012,183.0,Taekwondo,9
21453,2012,183.0,Tennis,13
21454,2012,183.0,Triathlon,1
21455,2012,183.0,Volleyball,9
21456,2012,183.0,Water Polo,11
21457,2012,183.0,Weightlifting,7
21458,2012,183.0,Wrestling,4
21459,2012,184.0,Archery,4
21460,2012,184.0,Athletics,31
21461,2012,184.0,Badminton,2
21462,2012,184.0,Basketball,1
21463,2012,184.0,Beach Volleyball,1
21464,2012,184.0,Boxing,9
21465,2012,184.0,Canoeing,10
21466,2012,184.0,Cycling,11
21467,2012,184.0,Equestrianism,5
21468,2012,184.0,Fencing,12
21469,2012,184.0,Football,10
21470,2012,184.0,Gymnastics,3
21471,2012,184.0,Handball,13
21472,2012,184.0,Hockey,10
21473,2012,184.0,Judo,5
21474,2012,184.0,Modern Pentathlon,2
21475,2012,184.0,Rowing,21
21476,2012,184.0,Sailing,8
21477,2012,184.0,Shooting,8
21478,2012,184.0,Swimming,46
21479,2012,184.0,Table Tennis,4
21480,2012,184.0,Taekwondo,1
21481,2012,184.0,Tennis,12
21482,2012,184.0,Triathlon,4
21483,2012,184.0,Volleyball,10
21484,2012,184.0,Water Polo,2
21485,2012,184.0,Wrestling,3
21486,2012,185.0,Athletics,79
21487,2012,185.0,Badminton,1
21488,2012,185.0,Basketball,8
21489,2012,185.0,Beach Volleyball,1
21490,2012,185.0,Boxing,8
21491,2012,185.0,Canoeing,16
21492,2012,185.0,Cycling,33
21493,2012,185.0,Equestrianism,8
21494,2012,185.0,Fencing,11
21495,2012,185.0,Football,10
21496,2012,185.0,Handball,9
21497,2012,185.0,Hockey,7
21498,2012,185.0,Judo,6
21499,2012,185.0,Modern Pentathlon,2
21500,2012,185.0,Rowing,21
21501,2012,185.0,Sailing,27
21502,2012,185.0,Shooting,7
21503,2012,185.0,Swimming,72
21504,2012,185.0,Synchronized Swimming,1
21505,2012,185.0,Table Tennis,4
21506,2012,185.0,Taekwondo,8
21507,2012,185.0,Tennis,18
21508,2012,185.0,Triathlon,3
21509,2012,185.0,Volleyball,11
21510,2012,185.0,Water Polo,5
21511,2012,185.0,Weightlifting,2
21512,2012,185.0,Wrestling,11
21513,2012,186.0,Archery,1
21514,2012,186.0,Athletics,50
21515,2012,186.0,Badminton,1
21516,2012,186.0,Basketball,7
21517,2012,186.0,Beach Volleyball,4
21518,2012,186.0,Boxing,5
21519,2012,186.0,Canoeing,22
21520,2012,186.0,Cycling,23
21521,2012,186.0,Equestrianism,12
21522,2012,186.0,Fencing,8
21523,2012,186.0,Football,11
21524,2012,186.0,Handball,11
21525,2012,186.0,Hockey,7
21526,2012,186.0,Judo,7
21527,2012,186.0,Modern Pentathlon,2
21528,2012,186.0,Rowing,25
21529,2012,186.0,Sailing,15
21530,2012,186.0,Shooting,11
21531,2012,186.0,Swimming,41
21532,2012,186.0,Table Tennis,8
21533,2012,186.0,Taekwondo,3
21534,2012,186.0,Tennis,6
21535,2012,186.0,Triathlon,2
21536,2012,186.0,Volleyball,11
21537,2012,186.0,Water Polo,5
21538,2012,186.0,Weightlifting,1
21539,2012,186.0,Wrestling,7
21540,2012,187.0,Archery,2
21541,2012,187.0,Athletics,44
21542,2012,187.0,Badminton,1
21543,2012,187.0,Basketball,4
21544,2012,187.0,Beach Volleyball,2
21545,2012,187.0,Canoeing,7
21546,2012,187.0,Cycling,5
21547,2012,187.0,Equestrianism,4
21548,2012,187.0,Fencing,4
21549,2012,187.0,Football,14
21550,2012,187.0,Handball,11
21551,2012,187.0,Hockey,4
21552,2012,187.0,Judo,7
21553,2012,187.0,Modern Pentathlon,2
21554,2012,187.0,Rowing,16
21555,2012,187.0,Sailing,5
21556,2012,187.0,Shooting,3
21557,2012,187.0,Swimming,39
21558,2012,187.0,Table Tennis,1
21559,2012,187.0,Taekwondo,1
21560,2012,187.0,Tennis,4
21561,2012,187.0,Triathlon,1
21562,2012,187.0,Volleyball,6
21563,2012,187.0,Water Polo,7
21564,2012,187.0,Weightlifting,1
21565,2012,187.0,Wrestling,2
21566,2012,188.0,Archery,2
21567,2012,188.0,Athletics,59
21568,2012,188.0,Badminton,5
21569,2012,188.0,Basketball,14
21570,2012,188.0,Beach Volleyball,1
21571,2012,188.0,Boxing,5
21572,2012,188.0,Canoeing,11
21573,2012,188.0,Cycling,14
21574,2012,188.0,Equestrianism,4
21575,2012,188.0,Fencing,12
21576,2012,188.0,Football,8
21577,2012,188.0,Handball,11
21578,2012,188.0,Hockey,6
21579,2012,188.0,Judo,10
21580,2012,188.0,Modern Pentathlon,2
21581,2012,188.0,Rowing,21
21582,2012,188.0,Sailing,19
21583,2012,188.0,Shooting,2
21584,2012,188.0,Swimming,64
21585,2012,188.0,Table Tennis,1
21586,2012,188.0,Taekwondo,3
21587,2012,188.0,Tennis,16
21588,2012,188.0,Triathlon,2
21589,2012,188.0,Volleyball,14
21590,2012,188.0,Water Polo,12
21591,2012,188.0,Wrestling,7
21592,2012,189.0,Athletics,36
21593,2012,189.0,Badminton,1
21594,2012,189.0,Basketball,5
21595,2012,189.0,Beach Volleyball,2
21596,2012,189.0,Boxing,1
21597,2012,189.0,Canoeing,7
21598,2012,189.0,Cycling,4
21599,2012,189.0,Equestrianism,2
21600,2012,189.0,Fencing,4
21601,2012,189.0,Football,7
21602,2012,189.0,Handball,4
21603,2012,189.0,Hockey,3
21604,2012,189.0,Judo,5
21605,2012,189.0,Rowing,17
21606,2012,189.0,Sailing,7
21607,2012,189.0,Shooting,3
21608,2012,189.0,Swimming,20
21609,2012,189.0,Table Tennis,2
21610,2012,189.0,Taekwondo,2
21611,2012,189.0,Triathlon,1
21612,2012,189.0,Volleyball,4
21613,2012,189.0,Water Polo,6
21614,2012,189.0,Weightlifting,1
21615,2012,189.0,Wrestling,3
21616,2012,190.0,Archery,2
21617,2012,190.0,Athletics,52
21618,2012,190.0,Badminton,1
21619,2012,190.0,Basketball,14
21620,2012,190.0,Beach Volleyball,4
21621,2012,190.0,Boxing,4
21622,2012,190.0,Canoeing,10
21623,2012,190.0,Cycling,10
21624,2012,190.0,Equestrianism,8
21625,2012,190.0,Fencing,9
21626,2012,190.0,Football,6
21627,2012,190.0,Handball,19
21628,2012,190.0,Hockey,3
21629,2012,190.0,Judo,6
21630,2012,190.0,Modern Pentathlon,1
21631,2012,190.0,Rowing,29
21632,2012,190.0,Sailing,11
21633,2012,190.0,Shooting,5
21634,2012,190.0,Swimming,49
21635,2012,190.0,Table Tennis,1
21636,2012,190.0,Taekwondo,4
21637,2012,190.0,Tennis,21
21638,2012,190.0,Triathlon,2
21639,2012,190.0,Volleyball,13
21640,2012,190.0,Water Polo,10
21641,2012,190.0,Weightlifting,2
21642,2012,190.0,Wrestling,8
21643,2012,191.0,Archery,1
21644,2012,191.0,Athletics,39
21645,2012,191.0,Badminton,1
21646,2012,191.0,Basketball,10
21647,2012,191.0,Beach Volleyball,6
21648,2012,191.0,Boxing,2
21649,2012,191.0,Canoeing,11
21650,2012,191.0,Cycling,8
21651,2012,191.0,Fencing,6
21652,2012,191.0,Football,4
21653,2012,191.0,Handball,8
21654,2012,191.0,Hockey,2
21655,2012,191.0,Judo,2
21656,2012,191.0,Rowing,21
21657,2012,191.0,Sailing,7
21658,2012,191.0,Swimming,12
21659,2012,191.0,Table Tennis,1
21660,2012,191.0,Taekwondo,3
21661,2012,191.0,Tennis,4
21662,2012,191.0,Triathlon,1
21663,2012,191.0,Volleyball,10
21664,2012,191.0,Water Polo,14
21665,2012,191.0,Wrestling,7
21666,2012,192.0,Athletics,21
21667,2012,192.0,Badminton,2
21668,2012,192.0,Basketball,12
21669,2012,192.0,Beach Volleyball,1
21670,2012,192.0,Boxing,3
21671,2012,192.0,Canoeing,7
21672,2012,192.0,Cycling,2
21673,2012,192.0,Equestrianism,2
21674,2012,192.0,Fencing,4
21675,2012,192.0,Football,5
21676,2012,192.0,Handball,15
21677,2012,192.0,Hockey,1
21678,2012,192.0,Judo,3
21679,2012,192.0,Modern Pentathlon,2
21680,2012,192.0,Rowing,10
21681,2012,192.0,Sailing,4
21682,2012,192.0,Shooting,3
21683,2012,192.0,Swimming,27
21684,2012,192.0,Table Tennis,2
21685,2012,192.0,Taekwondo,1
21686,2012,192.0,Tennis,4
21687,2012,192.0,Volleyball,8
21688,2012,192.0,Water Polo,11
21689,2012,192.0,Weightlifting,4
21690,2012,192.0,Wrestling,2
21691,2012,193.0,Archery,4
21692,2012,193.0,Athletics,20
21693,2012,193.0,Basketball,12
21694,2012,193.0,Beach Volleyball,6
21695,2012,193.0,Canoeing,4
21696,2012,193.0,Cycling,1
21697,2012,193.0,Fencing,9
21698,2012,193.0,Football,1
21699,2012,193.0,Handball,9
21700,2012,193.0,Hockey,1
21701,2012,193.0,Judo,1
21702,2012,193.0,Rowing,21
21703,2012,193.0,Sailing,5
21704,2012,193.0,Shooting,2
21705,2012,193.0,Swimming,62
21706,2012,193.0,Tennis,4
21707,2012,193.0,Volleyball,8
21708,2012,193.0,Water Polo,15
21709,2012,193.0,Weightlifting,2
21710,2012,193.0,Wrestling,1
21711,2012,194.0,Archery,1
21712,2012,194.0,Athletics,14
21713,2012,194.0,Badminton,1
21714,2012,194.0,Basketball,3
21715,2012,194.0,Beach Volleyball,4
21716,2012,194.0,Canoeing,5
21717,2012,194.0,Cycling,1
21718,2012,194.0,Handball,7
21719,2012,194.0,Judo,2
21720,2012,194.0,Rowing,16
21721,2012,194.0,Sailing,2
21722,2012,194.0,Swimming,35
21723,2012,194.0,Tennis,2
21724,2012,194.0,Triathlon,1
21725,2012,194.0,Volleyball,10
21726,2012,194.0,Water Polo,8
21727,2012,195.0,Athletics,13
21728,2012,195.0,Basketball,8
21729,2012,195.0,Beach Volleyball,1
21730,2012,195.0,Boxing,3
21731,2012,195.0,Cycling,3
21732,2012,195.0,Fencing,5
21733,2012,195.0,Football,4
21734,2012,195.0,Handball,9
21735,2012,195.0,Judo,3
21736,2012,195.0,Modern Pentathlon,1
21737,2012,195.0,Rowing,20
21738,2012,195.0,Sailing,3
21739,2012,195.0,Swimming,35
21740,2012,195.0,Table Tennis,1
21741,2012,195.0,Tennis,3
21742,2012,195.0,Volleyball,13
21743,2012,195.0,Water Polo,9
21744,2012,195.0,Wrestling,2
21745,2012,196.0,Athletics,25
21746,2012,196.0,Basketball,13
21747,2012,196.0,Beach Volleyball,1
21748,2012,196.0,Boxing,2
21749,2012,196.0,Canoeing,4
21750,2012,196.0,Cycling,3
21751,2012,196.0,Equestrianism,2
21752,2012,196.0,Fencing,4
21753,2012,196.0,Football,2
21754,2012,196.0,Handball,10
21755,2012,196.0,Hockey,1
21756,2012,196.0,Judo,3
21757,2012,196.0,Rowing,21
21758,2012,196.0,Swimming,19
21759,2012,196.0,Table Tennis,2
21760,2012,196.0,Taekwondo,1
21761,2012,196.0,Tennis,3
21762,2012,196.0,Volleyball,11
21763,2012,196.0,Water Polo,11
21764,2012,197.0,Athletics,8
21765,2012,197.0,Beach Volleyball,2
21766,2012,197.0,Canoeing,2
21767,2012,197.0,Fencing,1
21768,2012,197.0,Football,1
21769,2012,197.0,Handball,9
21770,2012,197.0,Judo,1
21771,2012,197.0,Rowing,13
21772,2012,197.0,Sailing,1
21773,2012,197.0,Shooting,1
21774,2012,197.0,Swimming,6
21775,2012,197.0,Volleyball,6
21776,2012,197.0,Water Polo,8
21777,2012,197.0,Weightlifting,1
21778,2012,198.0,Athletics,14
21779,2012,198.0,Basketball,13
21780,2012,198.0,Beach Volleyball,4
21781,2012,198.0,Boxing,2
21782,2012,198.0,Canoeing,2
21783,2012,198.0,Cycling,2
21784,2012,198.0,Handball,8
21785,2012,198.0,Judo,4
21786,2012,198.0,Modern Pentathlon,1
21787,2012,198.0,Rowing,15
21788,2012,198.0,Shooting,1
21789,2012,198.0,Swimming,21
21790,2012,198.0,Tennis,4
21791,2012,198.0,Volleyball,7
21792,2012,198.0,Water Polo,12
21793,2012,198.0,Wrestling,3
21794,2012,199.0,Athletics,4
21795,2012,199.0,Basketball,4
21796,2012,199.0,Beach Volleyball,1
21797,2012,199.0,Cycling,1
21798,2012,199.0,Football,1
21799,2012,199.0,Handball,4
21800,2012,199.0,Judo,1
21801,2012,199.0,Rowing,12
21802,2012,199.0,Swimming,7
21803,2012,199.0,Volleyball,2
21804,2012,199.0,Water Polo,3
21805,2012,200.0,Athletics,8
21806,2012,200.0,Basketball,3
21807,2012,200.0,Beach Volleyball,2
21808,2012,200.0,Boxing,2
21809,2012,200.0,Handball,10
21810,2012,200.0,Rowing,9
21811,2012,200.0,Sailing,1
21812,2012,200.0,Swimming,5
21813,2012,200.0,Taekwondo,1
21814,2012,200.0,Volleyball,14
21815,2012,200.0,Water Polo,6
21816,2012,200.0,Wrestling,1
21817,2012,201.0,Athletics,3
21818,2012,201.0,Badminton,2
21819,2012,201.0,Basketball,5
21820,2012,201.0,Beach Volleyball,2
21821,2012,201.0,Boxing,1
21822,2012,201.0,Handball,3
21823,2012,201.0,Rowing,5
21824,2012,201.0,Taekwondo,2
21825,2012,201.0,Volleyball,6
21826,2012,201.0,Water Polo,3
21827,2012,202.0,Athletics,4
21828,2012,202.0,Basketball,3
21829,2012,202.0,Beach Volleyball,3
21830,2012,202.0,Canoeing,2
21831,2012,202.0,Handball,1
21832,2012,202.0,Rowing,9
21833,2012,202.0,Shooting,2
21834,2012,202.0,Swimming,13
21835,2012,202.0,Volleyball,10
21836,2012,202.0,Water Polo,4
21837,2012,203.0,Athletics,1
21838,2012,203.0,Basketball,13
21839,2012,203.0,Beach Volleyball,3
21840,2012,203.0,Handball,2
21841,2012,203.0,Judo,2
21842,2012,203.0,Swimming,3
21843,2012,203.0,Taekwondo,1
21844,2012,203.0,Tennis,2
21845,2012,203.0,Volleyball,6
21846,2012,203.0,Water Polo,2
21847,2012,203.0,Wrestling,1
21848,2012,204.0,Athletics,3
21849,2012,204.0,Basketball,6
21850,2012,204.0,Handball,1
21851,2012,204.0,Volleyball,6
21852,2012,205.0,Athletics,1
21853,2012,205.0,Basketball,5
21854,2012,205.0,Boxing,1
21855,2012,205.0,Rowing,2
21856,2012,205.0,Swimming,1
21857,2012,205.0,Volleyball,8
21858,2012,205.0,Water Polo,2
21859,2012,206.0,Athletics,1
21860,2012,206.0,Basketball,15
21861,2012,206.0,Beach Volleyball,1
21862,2012,206.0,Rowing,1
21863,2012,206.0,Tennis,2
21864,2012,206.0,Volleyball,5
21865,2012,207.0,Athletics,1
21866,2012,207.0,Basketball,2
21867,2012,207.0,Volleyball,4
21868,2012,208.0,Athletics,2
21869,2012,208.0,Basketball,12
21870,2012,208.0,Rowing,1
21871,2012,208.0,Swimming,1
21872,2012,208.0,Volleyball,1
21873,2012,209.0,Basketball,1
21874,2012,209.0,Handball,1
21875,2012,209.0,Volleyball,1
21876,2012,210.0,Basketball,4
21877,2012,210.0,Beach Volleyball,1
21878,2012,210.0,Handball,1
21879,2012,210.0,Volleyball,1
21880,2012,211.0,Basketball,7
21881,2012,211.0,Volleyball,2
21882,2012,212.0,Handball,1
21883,2012,212.0,Volleyball,2
21884,2012,213.0,Basketball,3
21885,2012,215.0,Basketball,2
21886,2012,216.0,Basketball,3
21887,2012,219.0,Volleyball,1
21888,2012,221.0,Basketball,1
21889,2014,146.0,Figure Skating,2
21890,2014,148.0,Curling,1
21891,2014,148.0,Figure Skating,2
21892,2014,149.0,Figure Skating,2
21893,2014,150.0,Figure Skating,2
21894,2014,150.0,Freestyle Skiing,1
21895,2014,150.0,Snowboarding,1
21896,2014,152.0,Biathlon,3
21897,2014,152.0,Figure Skating,6
21898,2014,152.0,Freestyle Skiing,1
21899,2014,152.0,Short Track Speed Skating,3
21900,2014,152.0,Ski Jumping,2
21901,2014,153.0,Curling,1
21902,2014,153.0,Figure Skating,4
21903,2014,153.0,Freestyle Skiing,1
21904,2014,153.0,Short Track Speed Skating,3
21905,2014,153.0,Ski Jumping,1
21906,2014,154.0,Biathlon,3
21907,2014,154.0,Cross Country Skiing,3
21908,2014,154.0,Figure Skating,3
21909,2014,154.0,Freestyle Skiing,1
21910,2014,154.0,Short Track Speed Skating,3
21911,2014,154.0,Speed Skating,2
21912,2014,155.0,Cross Country Skiing,3
21913,2014,155.0,Curling,1
21914,2014,155.0,Figure Skating,5
21915,2014,155.0,Freestyle Skiing,3
21916,2014,155.0,Ice Hockey,1
21917,2014,155.0,Speed Skating,2
21918,2014,156.0,Alpine Skiing,2
21919,2014,156.0,Biathlon,4
21920,2014,156.0,Curling,1
21921,2014,156.0,Figure Skating,2
21922,2014,156.0,Freestyle Skiing,2
21923,2014,156.0,Ice Hockey,2
21924,2014,156.0,Snowboarding,1
21925,2014,157.0,Biathlon,4
21926,2014,157.0,Cross Country Skiing,7
21927,2014,157.0,Curling,1
21928,2014,157.0,Figure Skating,4
21929,2014,157.0,Freestyle Skiing,4
21930,2014,157.0,Ice Hockey,3
21931,2014,157.0,Ski Jumping,1
21932,2014,157.0,Snowboarding,4
21933,2014,157.0,Speed Skating,1
21934,2014,158.0,Alpine Skiing,1
21935,2014,158.0,Biathlon,6
21936,2014,158.0,Bobsleigh,1
21937,2014,158.0,Cross Country Skiing,17
21938,2014,158.0,Curling,2
21939,2014,158.0,Figure Skating,9
21940,2014,158.0,Freestyle Skiing,3
21941,2014,158.0,Ice Hockey,1
21942,2014,158.0,Short Track Speed Skating,2
21943,2014,158.0,Skeleton,1
21944,2014,158.0,Ski Jumping,1
21945,2014,158.0,Snowboarding,5
21946,2014,158.0,Speed Skating,2
21947,2014,159.0,Biathlon,10
21948,2014,159.0,Figure Skating,4
21949,2014,159.0,Freestyle Skiing,2
21950,2014,159.0,Ice Hockey,3
21951,2014,159.0,Snowboarding,4
21952,2014,160.0,Alpine Skiing,11
21953,2014,160.0,Biathlon,18
21954,2014,160.0,Bobsleigh,1
21955,2014,160.0,Cross Country Skiing,20
21956,2014,160.0,Curling,3
21957,2014,160.0,Figure Skating,13
21958,2014,160.0,Freestyle Skiing,9
21959,2014,160.0,Ice Hockey,4
21960,2014,160.0,Short Track Speed Skating,18
21961,2014,160.0,Skeleton,2
21962,2014,160.0,Ski Jumping,2
21963,2014,160.0,Snowboarding,9
21964,2014,160.0,Speed Skating,12
21965,2014,161.0,Alpine Skiing,6
21966,2014,161.0,Biathlon,14
21967,2014,161.0,Cross Country Skiing,14
21968,2014,161.0,Curling,1
21969,2014,161.0,Figure Skating,9
21970,2014,161.0,Freestyle Skiing,3
21971,2014,161.0,Ice Hockey,3
21972,2014,161.0,Short Track Speed Skating,7
21973,2014,161.0,Ski Jumping,2
21974,2014,161.0,Snowboarding,6
21975,2014,162.0,Alpine Skiing,9
21976,2014,162.0,Biathlon,27
21977,2014,162.0,Cross Country Skiing,20
21978,2014,162.0,Curling,3
21979,2014,162.0,Figure Skating,7
21980,2014,162.0,Freestyle Skiing,11
21981,2014,162.0,Ice Hockey,5
21982,2014,162.0,Short Track Speed Skating,3
21983,2014,162.0,Ski Jumping,3
21984,2014,162.0,Snowboarding,3
21985,2014,162.0,Speed Skating,8
21986,2014,163.0,Alpine Skiing,10
21987,2014,163.0,Biathlon,24
21988,2014,163.0,Cross Country Skiing,25
21989,2014,163.0,Curling,1
21990,2014,163.0,Figure Skating,10
21991,2014,163.0,Freestyle Skiing,10
21992,2014,163.0,Ice Hockey,18
21993,2014,163.0,Luge,1
21994,2014,163.0,Short Track Speed Skating,20
21995,2014,163.0,Skeleton,1
21996,2014,163.0,Ski Jumping,2
21997,2014,163.0,Snowboarding,9
21998,2014,163.0,Speed Skating,6
21999,2014,164.0,Alpine Skiing,13
22000,2014,164.0,Biathlon,15
22001,2014,164.0,Cross Country Skiing,10
22002,2014,164.0,Curling,3
22003,2014,164.0,Figure Skating,7
22004,2014,164.0,Freestyle Skiing,6
22005,2014,164.0,Ice Hockey,8
22006,2014,164.0,Luge,3
22007,2014,164.0,Nordic Combined,2
22008,2014,164.0,Short Track Speed Skating,7
22009,2014,164.0,Skeleton,1
22010,2014,164.0,Ski Jumping,4
22011,2014,164.0,Snowboarding,3
22012,2014,164.0,Speed Skating,5
22013,2014,165.0,Alpine Skiing,22
22014,2014,165.0,Biathlon,27
22015,2014,165.0,Cross Country Skiing,27
22016,2014,165.0,Curling,1
22017,2014,165.0,Figure Skating,15
22018,2014,165.0,Freestyle Skiing,14
22019,2014,165.0,Ice Hockey,10
22020,2014,165.0,Luge,2
22021,2014,165.0,Nordic Combined,3
22022,2014,165.0,Short Track Speed Skating,10
22023,2014,165.0,Skeleton,1
22024,2014,165.0,Ski Jumping,5
22025,2014,165.0,Snowboarding,16
22026,2014,165.0,Speed Skating,9
22027,2014,166.0,Alpine Skiing,17
22028,2014,166.0,Biathlon,29
22029,2014,166.0,Bobsleigh,2
22030,2014,166.0,Cross Country Skiing,15
22031,2014,166.0,Curling,1
22032,2014,166.0,Figure Skating,1
22033,2014,166.0,Freestyle Skiing,2
22034,2014,166.0,Ice Hockey,8
22035,2014,166.0,Luge,2
22036,2014,166.0,Ski Jumping,1
22037,2014,166.0,Snowboarding,7
22038,2014,166.0,Speed Skating,5
22039,2014,167.0,Alpine Skiing,24
22040,2014,167.0,Biathlon,7
22041,2014,167.0,Cross Country Skiing,17
22042,2014,167.0,Curling,3
22043,2014,167.0,Figure Skating,4
22044,2014,167.0,Freestyle Skiing,10
22045,2014,167.0,Ice Hockey,3
22046,2014,167.0,Short Track Speed Skating,15
22047,2014,167.0,Skeleton,2
22048,2014,167.0,Ski Jumping,4
22049,2014,167.0,Snowboarding,8
22050,2014,167.0,Speed Skating,12
22051,2014,168.0,Alpine Skiing,38
22052,2014,168.0,Biathlon,45
22053,2014,168.0,Bobsleigh,3
22054,2014,168.0,Cross Country Skiing,36
22055,2014,168.0,Curling,1
22056,2014,168.0,Figure Skating,10
22057,2014,168.0,Freestyle Skiing,17
22058,2014,168.0,Ice Hockey,14
22059,2014,168.0,Luge,5
22060,2014,168.0,Nordic Combined,3
22061,2014,168.0,Short Track Speed Skating,19
22062,2014,168.0,Skeleton,1
22063,2014,168.0,Ski Jumping,1
22064,2014,168.0,Snowboarding,11
22065,2014,168.0,Speed Skating,17
22066,2014,169.0,Alpine Skiing,21
22067,2014,169.0,Biathlon,8
22068,2014,169.0,Bobsleigh,3
22069,2014,169.0,Cross Country Skiing,19
22070,2014,169.0,Curling,3
22071,2014,169.0,Figure Skating,5
22072,2014,169.0,Freestyle Skiing,8
22073,2014,169.0,Ice Hockey,12
22074,2014,169.0,Luge,3
22075,2014,169.0,Nordic Combined,2
22076,2014,169.0,Short Track Speed Skating,8
22077,2014,169.0,Skeleton,2
22078,2014,169.0,Ski Jumping,10
22079,2014,169.0,Snowboarding,8
22080,2014,169.0,Speed Skating,4
22081,2014,170.0,Alpine Skiing,40
22082,2014,170.0,Biathlon,69
22083,2014,170.0,Bobsleigh,4
22084,2014,170.0,Cross Country Skiing,40
22085,2014,170.0,Curling,6
22086,2014,170.0,Figure Skating,7
22087,2014,170.0,Freestyle Skiing,19
22088,2014,170.0,Ice Hockey,17
22089,2014,170.0,Luge,8
22090,2014,170.0,Nordic Combined,7
22091,2014,170.0,Short Track Speed Skating,13
22092,2014,170.0,Skeleton,1
22093,2014,170.0,Ski Jumping,8
22094,2014,170.0,Snowboarding,18
22095,2014,170.0,Speed Skating,21
22096,2014,171.0,Alpine Skiing,21
22097,2014,171.0,Biathlon,26
22098,2014,171.0,Cross Country Skiing,21
22099,2014,171.0,Curling,2
22100,2014,171.0,Figure Skating,7
22101,2014,171.0,Freestyle Skiing,7
22102,2014,171.0,Ice Hockey,4
22103,2014,171.0,Luge,7
22104,2014,171.0,Short Track Speed Skating,4
22105,2014,171.0,Skeleton,2
22106,2014,171.0,Ski Jumping,7
22107,2014,171.0,Snowboarding,10
22108,2014,171.0,Speed Skating,9
22109,2014,172.0,Alpine Skiing,35
22110,2014,172.0,Biathlon,35
