lindex,Sport,Year,Weight,count
13362,Handball,2000,82.0,12
13363,Handball,2000,83.0,7
13364,Handball,2000,84.0,2
13365,Handball,2000,85.0,8
13366,Handball,2000,86.0,7
13367,Handball,2000,87.0,4
13368,Handball,2000,88.0,7
13369,Handball,2000,89.0,5
13370,Handball,2000,90.0,9
13371,Handball,2000,91.0,2
13372,Handball,2000,92.0,8
13373,Handball,2000,93.0,6
13374,Handball,2000,94.0,4
13375,Handball,2000,95.0,7
13376,Handball,2000,96.0,6
13377,Handball,2000,97.0,6
13378,Handball,2000,98.0,12
13379,Handball,2000,99.0,2
13380,Handball,2000,100.0,15
13381,Handball,2000,101.0,1
13382,Handball,2000,102.0,2
13383,Handball,2000,103.0,1
13384,Handball,2000,104.0,2
13385,Handball,2000,105.0,4
13386,Handball,2000,106.0,2
13387,Handball,2000,107.0,2
13388,Handball,2000,109.0,1
13389,Handball,2000,110.0,3
13390,Handball,2000,118.0,1
13391,Handball,2000,124.0,1
13392,Handball,2004,50.0,1
13393,Handball,2004,55.0,3
13394,Handball,2004,56.0,1
13395,Handball,2004,57.0,2
13396,Handball,2004,58.0,4
13397,Handball,2004,59.0,4
13398,Handball,2004,60.0,9
13399,Handball,2004,61.0,3
13400,Handball,2004,62.0,5
13401,Handball,2004,63.0,6
13402,Handball,2004,64.0,9
13403,Handball,2004,65.0,8
13404,Handball,2004,66.0,3
13405,Handball,2004,67.0,7
13406,Handball,2004,68.0,9
13407,Handball,2004,69.0,2
13408,Handball,2004,70.0,11
13409,Handball,2004,71.0,9
13410,Handball,2004,72.0,11
13411,Handball,2004,73.0,9
13412,Handball,2004,74.0,4
13413,Handball,2004,75.0,10
13414,Handball,2004,76.0,7
13415,Handball,2004,77.0,3
13416,Handball,2004,78.0,3
13417,Handball,2004,79.0,4
13418,Handball,2004,80.0,8
13419,Handball,2004,81.0,1
13420,Handball,2004,82.0,6
13421,Handball,2004,83.0,5
13422,Handball,2004,84.0,2
13423,Handball,2004,85.0,12
13424,Handball,2004,86.0,13
13425,Handball,2004,87.0,3
13426,Handball,2004,88.0,9
13427,Handball,2004,89.0,5
13428,Handball,2004,90.0,11
13429,Handball,2004,91.0,1
13430,Handball,2004,92.0,7
13431,Handball,2004,93.0,8
13432,Handball,2004,94.0,6
13433,Handball,2004,95.0,8
13434,Handball,2004,96.0,8
13435,Handball,2004,97.0,9
13436,Handball,2004,98.0,10
13437,Handball,2004,99.0,3
13438,Handball,2004,100.0,16
13439,Handball,2004,102.0,4
13440,Handball,2004,103.0,2
13441,Handball,2004,104.0,3
13442,Handball,2004,105.0,7
13443,Handball,2004,106.0,3
13444,Handball,2004,107.0,1
13445,Handball,2004,109.0,1
13446,Handball,2004,110.0,2
13447,Handball,2004,111.0,1
13448,Handball,2004,114.0,1
13449,Handball,2004,115.0,2
13450,Handball,2004,119.0,1
13451,Handball,2004,126.0,1
13452,Handball,2004,132.0,1
13453,Handball,2008,52.0,1
13454,Handball,2008,55.0,2
13455,Handball,2008,56.0,3
13456,Handball,2008,57.0,1
13457,Handball,2008,58.0,3
13458,Handball,2008,59.0,1
13459,Handball,2008,60.0,4
13460,Handball,2008,61.0,1
13461,Handball,2008,62.0,7
13462,Handball,2008,63.0,4
13463,Handball,2008,64.0,10
13464,Handball,2008,65.0,11
13465,Handball,2008,66.0,8
13466,Handball,2008,67.0,12
13467,Handball,2008,68.0,8
13468,Handball,2008,69.0,5
13469,Handball,2008,70.0,9
13470,Handball,2008,71.0,6
13471,Handball,2008,72.0,13
13472,Handball,2008,73.0,8
13473,Handball,2008,74.0,10
13474,Handball,2008,75.0,8
13475,Handball,2008,76.0,8
13476,Handball,2008,77.0,4
13477,Handball,2008,78.0,5
13478,Handball,2008,79.0,7
13479,Handball,2008,80.0,6
13480,Handball,2008,82.0,4
13481,Handball,2008,83.0,10
13482,Handball,2008,84.0,5
13483,Handball,2008,85.0,13
13484,Handball,2008,86.0,8
13485,Handball,2008,87.0,2
13486,Handball,2008,88.0,12
13487,Handball,2008,89.0,5
13488,Handball,2008,90.0,9
13489,Handball,2008,91.0,1
13490,Handball,2008,92.0,9
13491,Handball,2008,93.0,8
13492,Handball,2008,94.0,9
13493,Handball,2008,95.0,5
13494,Handball,2008,96.0,11
13495,Handball,2008,97.0,4
13496,Handball,2008,98.0,7
13497,Handball,2008,99.0,3
13498,Handball,2008,100.0,16
13499,Handball,2008,101.0,1
13500,Handball,2008,102.0,1
13501,Handball,2008,103.0,1
13502,Handball,2008,104.0,6
13503,Handball,2008,105.0,3
13504,Handball,2008,106.0,2
13505,Handball,2008,107.0,4
13506,Handball,2008,108.0,1
13507,Handball,2008,110.0,1
13508,Handball,2008,111.0,2
13509,Handball,2008,112.0,1
13510,Handball,2008,114.0,2
13511,Handball,2008,119.0,1
13512,Handball,2012,54.0,1
13513,Handball,2012,56.0,1
13514,Handball,2012,57.0,1
13515,Handball,2012,58.0,4
13516,Handball,2012,59.0,1
13517,Handball,2012,60.0,6
13518,Handball,2012,61.0,3
13519,Handball,2012,62.0,9
13520,Handball,2012,63.0,3
13521,Handball,2012,64.0,11
13522,Handball,2012,65.0,7
13523,Handball,2012,66.0,7
13524,Handball,2012,67.0,10
13525,Handball,2012,68.0,13
13526,Handball,2012,69.0,7
13527,Handball,2012,70.0,10
13528,Handball,2012,71.0,9
13529,Handball,2012,72.0,7
13530,Handball,2012,73.0,13
13531,Handball,2012,74.0,10
13532,Handball,2012,75.0,6
13533,Handball,2012,76.0,7
13534,Handball,2012,77.0,5
13535,Handball,2012,78.0,9
13536,Handball,2012,79.0,3
13537,Handball,2012,80.0,8
13538,Handball,2012,81.0,3
13539,Handball,2012,82.0,5
13540,Handball,2012,83.0,8
13541,Handball,2012,84.0,5
13542,Handball,2012,85.0,4
13543,Handball,2012,86.0,8
13544,Handball,2012,87.0,6
13545,Handball,2012,88.0,10
13546,Handball,2012,89.0,3
13547,Handball,2012,90.0,10
13548,Handball,2012,91.0,3
13549,Handball,2012,92.0,7
13550,Handball,2012,93.0,10
13551,Handball,2012,94.0,5
13552,Handball,2012,95.0,6
13553,Handball,2012,96.0,6
