lindex,Sport,Year,Weight,count
21503,Speed Skating,1992,59.0,8
21504,Speed Skating,1992,60.0,4
21505,Speed Skating,1992,61.0,11
21506,Speed Skating,1992,62.0,5
21507,Speed Skating,1992,63.0,14
21508,Speed Skating,1992,64.0,11
21509,Speed Skating,1992,65.0,21
21510,Speed Skating,1992,66.0,11
21511,Speed Skating,1992,67.0,6
21512,Speed Skating,1992,68.0,8
21513,Speed Skating,1992,69.0,2
21514,Speed Skating,1992,70.0,19
21515,Speed Skating,1992,71.0,8
21516,Speed Skating,1992,72.0,11
21517,Speed Skating,1992,73.0,6
21518,Speed Skating,1992,74.0,4
21519,Speed Skating,1992,75.0,20
21520,Speed Skating,1992,76.0,14
21521,Speed Skating,1992,77.0,14
21522,Speed Skating,1992,78.0,9
21523,Speed Skating,1992,79.0,2
21524,Speed Skating,1992,80.0,16
21525,Speed Skating,1992,81.0,2
21526,Speed Skating,1992,82.0,16
21527,Speed Skating,1992,83.0,2
21528,Speed Skating,1992,84.0,10
21529,Speed Skating,1992,85.0,6
21530,Speed Skating,1992,86.0,1
21531,Speed Skating,1992,87.0,4
21532,Speed Skating,1992,88.0,5
21533,Speed Skating,1992,89.0,2
21534,Speed Skating,1992,90.0,7
21535,Speed Skating,1992,92.0,4
21536,Speed Skating,1992,95.0,3
21537,Speed Skating,1994,47.0,2
21538,Speed Skating,1994,52.0,1
21539,Speed Skating,1994,53.0,1
21540,Speed Skating,1994,54.0,3
21541,Speed Skating,1994,55.0,9
21542,Speed Skating,1994,56.0,11
21543,Speed Skating,1994,57.0,16
21544,Speed Skating,1994,58.0,11
21545,Speed Skating,1994,59.0,5
21546,Speed Skating,1994,60.0,7
21547,Speed Skating,1994,61.0,8
21548,Speed Skating,1994,62.0,3
21549,Speed Skating,1994,63.0,7
21550,Speed Skating,1994,64.0,6
21551,Speed Skating,1994,65.0,19
21552,Speed Skating,1994,66.0,9
21553,Speed Skating,1994,67.0,7
21554,Speed Skating,1994,68.0,12
21555,Speed Skating,1994,70.0,20
21556,Speed Skating,1994,71.0,6
21557,Speed Skating,1994,72.0,18
21558,Speed Skating,1994,74.0,4
21559,Speed Skating,1994,75.0,19
21560,Speed Skating,1994,76.0,11
21561,Speed Skating,1994,77.0,17
21562,Speed Skating,1994,78.0,12
21563,Speed Skating,1994,79.0,8
21564,Speed Skating,1994,80.0,13
21565,Speed Skating,1994,82.0,12
21566,Speed Skating,1994,84.0,4
21567,Speed Skating,1994,85.0,10
21568,Speed Skating,1994,86.0,1
21569,Speed Skating,1994,87.0,4
21570,Speed Skating,1994,88.0,8
21571,Speed Skating,1994,89.0,1
21572,Speed Skating,1994,90.0,4
21573,Speed Skating,1994,92.0,5
21574,Speed Skating,1994,95.0,2
21575,Speed Skating,1994,96.0,2
21576,Speed Skating,1998,50.0,2
21577,Speed Skating,1998,51.0,5
21578,Speed Skating,1998,52.0,3
21579,Speed Skating,1998,53.0,1
21580,Speed Skating,1998,55.0,5
21581,Speed Skating,1998,56.0,10
21582,Speed Skating,1998,57.0,18
21583,Speed Skating,1998,58.0,9
21584,Speed Skating,1998,59.0,4
21585,Speed Skating,1998,60.0,11
21586,Speed Skating,1998,61.0,12
21587,Speed Skating,1998,62.0,4
21588,Speed Skating,1998,63.0,11
21589,Speed Skating,1998,64.0,8
21590,Speed Skating,1998,65.0,19
21591,Speed Skating,1998,66.0,8
21592,Speed Skating,1998,67.0,14
21593,Speed Skating,1998,68.0,5
21594,Speed Skating,1998,69.0,2
21595,Speed Skating,1998,70.0,18
21596,Speed Skating,1998,72.0,12
21597,Speed Skating,1998,73.0,4
21598,Speed Skating,1998,74.0,1
21599,Speed Skating,1998,75.0,23
21600,Speed Skating,1998,76.0,10
21601,Speed Skating,1998,77.0,7
21602,Speed Skating,1998,78.0,10
21603,Speed Skating,1998,79.0,9
21604,Speed Skating,1998,80.0,16
21605,Speed Skating,1998,82.0,12
21606,Speed Skating,1998,83.0,7
21607,Speed Skating,1998,84.0,7
21608,Speed Skating,1998,85.0,14
21609,Speed Skating,1998,86.0,1
21610,Speed Skating,1998,88.0,6
21611,Speed Skating,1998,89.0,2
21612,Speed Skating,1998,90.0,2
21613,Speed Skating,1998,91.0,2
21614,Speed Skating,1998,92.0,3
21615,Speed Skating,1998,93.0,9
21616,Speed Skating,1998,96.0,2
21617,Speed Skating,1998,97.0,1
21618,Speed Skating,2002,52.0,2
21619,Speed Skating,2002,54.0,2
21620,Speed Skating,2002,55.0,6
21621,Speed Skating,2002,56.0,6
21622,Speed Skating,2002,57.0,10
21623,Speed Skating,2002,58.0,15
21624,Speed Skating,2002,59.0,8
21625,Speed Skating,2002,60.0,19
21626,Speed Skating,2002,61.0,7
21627,Speed Skating,2002,62.0,10
21628,Speed Skating,2002,63.0,22
21629,Speed Skating,2002,64.0,9
21630,Speed Skating,2002,65.0,12
21631,Speed Skating,2002,66.0,13
21632,Speed Skating,2002,67.0,7
21633,Speed Skating,2002,68.0,5
21634,Speed Skating,2002,70.0,14
21635,Speed Skating,2002,71.0,4
21636,Speed Skating,2002,72.0,10
21637,Speed Skating,2002,73.0,2
21638,Speed Skating,2002,74.0,6
21639,Speed Skating,2002,75.0,22
21640,Speed Skating,2002,76.0,9
21641,Speed Skating,2002,77.0,4
21642,Speed Skating,2002,78.0,16
21643,Speed Skating,2002,79.0,11
21644,Speed Skating,2002,80.0,12
21645,Speed Skating,2002,81.0,2
21646,Speed Skating,2002,82.0,10
21647,Speed Skating,2002,83.0,9
21648,Speed Skating,2002,84.0,7
21649,Speed Skating,2002,85.0,18
21650,Speed Skating,2002,87.0,3
21651,Speed Skating,2002,88.0,3
21652,Speed Skating,2002,92.0,1
21653,Speed Skating,2002,93.0,4
21654,Speed Skating,2002,95.0,2
21655,Speed Skating,2002,96.0,3
21656,Speed Skating,2002,97.0,2
21657,Speed Skating,2006,50.0,2
21658,Speed Skating,2006,52.0,2
21659,Speed Skating,2006,53.0,2
21660,Speed Skating,2006,54.0,1
21661,Speed Skating,2006,55.0,7
21662,Speed Skating,2006,57.0,8
21663,Speed Skating,2006,58.0,12
21664,Speed Skating,2006,59.0,7
21665,Speed Skating,2006,60.0,12
21666,Speed Skating,2006,61.0,14
21667,Speed Skating,2006,62.0,16
21668,Speed Skating,2006,63.0,21
21669,Speed Skating,2006,64.0,10
21670,Speed Skating,2006,65.0,12
21671,Speed Skating,2006,66.0,22
21672,Speed Skating,2006,67.0,5
21673,Speed Skating,2006,68.0,4
21674,Speed Skating,2006,69.0,6
21675,Speed Skating,2006,70.0,19
21676,Speed Skating,2006,71.0,6
21677,Speed Skating,2006,72.0,12
21678,Speed Skating,2006,73.0,10
21679,Speed Skating,2006,74.0,12
